profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls,hh
,,364497.8894472362,,364497.8894472362,H39904-04-01
336000.0,238750.0,,574750.0,574750.0,H39905-04-01
2976000.0,382000.0,784903.5892080251,3358000.0,4142903.589208025,H39906-04-01
928000.0039339066,612910.7142857143,1255385.7268722467,1540910.7182196209,2796296.445091868,H39907-04-01
220000.0,33571.428571428565,-5500.0,253571.42857142858,248071.42857142858,H39908-04-01
328000.0097751621,215000.00233948254,,543000.0121146446,543000.0121146446,H39909-04-01
69500.00149011609,76500.0,,146000.0014901161,146000.0014901161,H39910-04-01
258680.0017356873,255000.0,832000.0,513680.0017356873,1345680.0017356873,H40001-04-01
,433500.0,147824.4933920705,433500.0,581324.4933920705,H40002-04-01
-27000.0,157500.0,160380.34188034188,130500.0,290880.3418803419,H40003-04-01
541500.0006705523,,,541500.0006705523,541500.0006705523,H40005-04-02
,189500.0,288648.986784141,189500.0,478148.986784141,H40006-04-01
210699.99967813492,,1201648.986784141,210699.99967813492,1412348.986462276,H40007-04-01
82500.0,228000.0,-30000.0,310500.0,280500.0,H40008-04-01
308800.0,710928.5714285714,62400.0,1019728.5714285714,1082128.5714285714,H40009-04-01
,,416000.0,,416000.0,H40101-04-01
,148999.99955296516,,148999.99955296516,148999.99955296516,H40103-04-01
299000.0,,437912.24669603526,299000.0,736912.2466960353,H40104-04-01
6800.0,224150.0,443473.48017621145,230950.0,674423.4801762115,H40105-04-01
137000.0,845500.0,-3000.0,982500.0,979500.0,H40106-04-01
30000.0,391375.0,-6000.0,421375.0,415375.0,H40107-04-01
79600.0,48000.0,-5000.0,127600.0,122600.0,H40108-04-01
745000.0,715535.7142857142,762313.9406282514,1460535.714285714,2222849.6549139656,H40109-04-01
96000.0,605000.0,-3800.0,701000.0,697200.0,H40110-04-01
228000.0,,133258.82352941175,228000.0,361258.82352941175,H40201-04-01
1064000.0,,,1064000.0,1064000.0,H40202-04-01
61000.0,50357.142857142855,416000.0,111357.14285714286,527357.1428571428,H40203-04-01
-33400.0,37659.34065934067,416000.0,4259.340659340669,420259.34065934067,H40204-04-01
288900.0,91000.0,354258.82352941175,379900.0,734158.8235294118,H40205-04-01
,731666.6666666666,,731666.6666666666,731666.6666666666,H40206-04-01
231500.0026822089,122400.00030398369,56412.24669603525,353900.0029861926,410312.24968222785,H40207-04-01
35000.0,470000.0,805721.3675213675,505000.0,1310721.3675213675,H40208-04-01
693500.0,,827552.4918711203,693500.0,1521052.4918711204,H40209-04-01
1798950.0,707500.0,504824.4933920705,2506450.0,3011274.4933920708,H40210-04-01
,289249.99903142446,1244336.7400881057,289249.99903142446,1533586.7391195302,H40301-04-01
318777.77777777775,,94258.82352941176,318777.77777777775,413036.6013071895,H40303-04-01
58000.0,46150.0,,104150.0,104150.0,H40304-04-01
,303333.3333333334,601258.8235294118,303333.3333333334,904592.1568627452,H40305-04-01
1477000.0,425714.2857142857,110200.0,1902714.2857142857,2012914.2857142857,H40306-04-01
1667250.0,150000.0,461200.0,1817250.0,2278450.0,H40307-04-01
456000.0,614642.857142857,295648.986784141,1070642.857142857,1366291.843926998,H40309-04-01
378500.0,685500.0,337000.0,1064000.0,1401000.0,H40310-04-01
,1943578.5714285714,,1943578.5714285714,1943578.5714285714,H40401-04-01
,18750.000139698375,,18750.000139698375,18750.000139698375,H40402-04-01
183980.0,,143912.24669603526,183980.0,327892.24669603526,H40403-04-01
,2445250.0,,2445250.0,2445250.0,H40404-04-01
57000.0,435342.85714285716,1429446.960352423,492342.85714285716,1921789.81749528,H40405-04-01
-94000.0,297666.6666666667,47824.49339207049,203666.6666666667,251491.16005873718,H40406-04-01
80200.0,,363000.0,80200.0,443200.0,H40407-04-01
435500.0,,369561.23348017625,435500.0,805061.2334801762,H40408-04-01
343500.0014901161,307642.85714285716,70497.88944723619,651142.8586329733,721640.7480802095,H40409-04-01
,805700.0,,805700.0,805700.0,H40410-04-01
36400.0,161250.0,31200.0,197650.0,228850.0,H40501-04-01
144000.00071525574,,,144000.00071525574,144000.00071525574,H40502-04-01
72833.33333333334,,487000.0,72833.33333333334,559833.3333333334,H40503-04-01
,,-8000.0,,-8000.0,H40504-04-01
,,147824.4933920705,,147824.4933920705,H40505-04-01
,,115824.4933920705,,115824.4933920705,H40506-04-01
534000.0,,,534000.0,534000.0,H40507-04-01
,,11700.0,,11700.0,H40508-04-01
44400.0,,,44400.0,44400.0,H40509-04-01
138800.0,,,138800.0,138800.0,H40510-04-01
169999.9979138372,,,169999.9979138372,169999.9979138372,H40603-04-01
-10000.0,370500.0,-1000.0,360500.0,359500.0,H40609-04-01
,562166.6674613953,429991.55778894474,562166.6674613953,992158.2252503401,H40701-04-01
,60333.33333333334,,60333.33333333334,60333.33333333334,H40702-04-01
142500.0,433500.00000000006,,576000.0,576000.0,H40703-04-01
1543000.0,502499.99999999994,,2045500.0,2045500.0,H40704-04-01
396000.0,1176361.5384615385,,1572361.5384615385,1572361.5384615385,H40707-04-01
907200.0,711666.6666666666,442000.0,1618866.6666666665,2060866.6666666665,H40708-04-01
275000.0,1141666.6666666667,760995.7788944724,1416666.6666666667,2177662.445561139,H40709-04-01
,154166.6666666667,107497.88944723619,154166.6666666667,261664.5561139029,H40710-04-01
156000.0,1356666.6666666667,,1512666.6666666667,1512666.6666666667,H40801-04-01
1074571.4285714286,814833.3333333334,,1889404.7619047621,1889404.7619047621,H40802-04-01
600000.0,690000.0,,1290000.0,1290000.0,H40804-04-01
2069000.0,937583.3333333334,,3006583.3333333335,3006583.3333333335,H40805-04-01
625000.0008940697,584089.7453282124,1456000.0,1209089.746222282,2665089.746222282,H40806-04-01
-262000.0,,-7000.0,-262000.0,-269000.0,H40808-04-01
1815000.0,1545000.0,-26600.0,3360000.0,3333400.0,H40809-04-01
660000.0,670000.0,-40000.0,1330000.0,1290000.0,H40810-04-01
,89500.0,,89500.0,89500.0,H40901-04-01
3344800.0,2439466.6666666665,214995.77889447237,5784266.666666666,5999262.445561138,H40902-04-01
163500.0,259076.92307692306,,422576.92307692306,422576.92307692306,H40903-04-01
2110000.0035762787,2708333.335071802,961000.0,4818333.338648081,5779333.338648081,H40904-04-01
885000.0017881393,1001455.1304601706,603600.0,1886455.13224831,2490055.13224831,H40905-04-01
136000.0,104000.00025828677,,240000.00025828677,240000.00025828677,H40909-04-01
1526571.4285714286,535923.076923077,,2062494.5054945056,2062494.5054945056,H40910-04-01
1044400.0,252278.84615384616,,1296678.8461538462,1296678.8461538462,H41001-04-01
384000.0,15750.0,,399750.0,399750.0,H41002-04-01
892000.0017881393,211500.0,369561.23348017625,1103500.0017881393,1473061.2352683155,H41003-04-01
196000.0,,,196000.0,196000.0,H41004-04-01
120000.0,50000.0,,170000.0,170000.0,H41005-04-01
381000.0,295096.1541938476,1040000.0,676096.1541938477,1716096.1541938477,H41006-04-01
125000.0,316500.0,,441500.0,441500.0,H41007-04-01
319500.0,309166.6666666667,,628666.6666666667,628666.6666666667,H41008-04-01
227750.0,551762.8205128205,,779512.8205128205,779512.8205128205,H41009-04-01
,,,,,H41010-04-01
-15333.333333333336,,,-15333.333333333336,-15333.333333333336,H41101-04-01
1669166.6666666665,,,1669166.6666666665,1669166.6666666665,H41102-04-01
134000.0,137500.00111758706,-60000.0,271500.0011175871,211500.0011175871,H41103-04-01
1302666.6666666667,257500.0,1506200.0,1560166.6666666667,3066366.666666667,H41106-04-01
794666.6666666666,75000.0,,869666.6666666666,869666.6666666666,H41107-04-01
,358500.0,,358500.0,358500.0,H41109-04-01
160666.66666666663,,-145000.0,160666.66666666663,15666.666666666628,H41110-04-01
2000000.0,400000.0,,2400000.0,2400000.0,H41205-04-01
267000.0029802322,,,267000.0029802322,267000.0029802322,H41206-04-01
-72000.0,,,-72000.0,-72000.0,H41208-04-01
70166.66666666667,38333.333333333336,,108500.0,108500.0,H41301-04-01
239000.0,104750.0,,343750.0,343750.0,H41302-04-01
183000.0,34942.307692307695,,217942.3076923077,217942.3076923077,H41303-04-01
276000.0041127204,175487.1794871795,,451487.1835998999,451487.1835998999,H41304-04-01
,466987.1794871795,,466987.1794871795,466987.1794871795,H41305-04-01
,351666.6666666667,,351666.6666666667,351666.6666666667,H41306-04-01
140000.0,138533.33333333334,,278533.3333333334,278533.3333333334,H41307-04-01
98000.0,81666.66666666667,,179666.6666666667,179666.6666666667,H41308-04-01
176315.19274376417,246333.33333333334,107497.88944723619,422648.5260770975,530146.4155243337,H41309-04-01
,365587.1794871795,400000.0,365587.1794871795,765587.1794871795,H41310-04-01
85000.0,213333.33333333334,-5000.0,298333.3333333334,293333.3333333334,H41401-04-01
-0.002235174411907792,266666.6666666667,,266666.6644314923,266666.6644314923,H41402-04-01
36500.0,480000.00000000006,,516500.00000000006,516500.00000000006,H41403-04-01
494000.0,526666.6655490794,691000.0,1020666.6655490794,1711666.6655490794,H41404-04-01
85000.0,124000.0,,209000.0,209000.0,H41405-04-01
159400.0000745058,136666.6666666667,,296066.6667411725,296066.6667411725,H41406-04-01
,188000.0,-2000.0,188000.0,186000.0,H41407-04-01
462500.0,277333.3333333334,,739833.3333333334,739833.3333333334,H41408-04-01
78500.0,477333.3333333334,,555833.3333333334,555833.3333333334,H41409-04-01
73000.0,20000.0,,93000.0,93000.0,H41410-04-01
194000.0,135833.33333333334,120712.24669603525,329833.3333333334,450545.58002936863,H41501-04-01
772000.0008940697,715833.3333333334,520000.0,1487833.3342274032,2007833.3342274032,H41502-04-01
3060000.0,3850000.0,,6910000.0,6910000.0,H41503-04-01
345000.0,740000.0,,1085000.0,1085000.0,H41504-04-01
1183714.2857142857,1357500.0,,2541214.2857142854,2541214.2857142854,H41505-04-01
1564285.7142857143,1030910.2564102564,-20000.0,2595195.9706959706,2575195.9706959706,H41508-04-01
540000.0,700000.0,,1240000.0,1240000.0,H41509-04-01
1274571.4285714286,934350.0,538995.7788944724,2208921.4285714286,2747917.207465901,H41510-04-01
54000.0,120166.66666666667,,174166.6666666667,174166.6666666667,H41603-04-01
253000.0,162500.0,,415500.0,415500.0,H41607-04-01
308333.3333333333,296166.6666666667,,604500.0,604500.0,H41701-04-01
23333.333333333314,249333.33333333334,,272666.6666666666,272666.6666666666,H41702-04-01
333000.0,184000.0,,517000.0,517000.0,H41703-04-01
2333000.0028163195,1792733.3333333335,,4125733.336149653,4125733.336149653,H41704-04-01
54400.0,541666.6681567829,,596066.6681567829,596066.6681567829,H41705-04-01
435666.6666666666,626333.3350718021,,1062000.0017384687,1062000.0017384687,H41707-04-01
57000.0002682209,448333.3340783914,,505333.3343466123,505333.3343466123,H41708-04-01
786250.0029057264,1083458.9743589745,-14600.0,1869708.977264701,1855108.977264701,H41710-04-01
231400.0,691375.0,,922775.0,922775.0,H41801-04-01
623500.0,339461.53846153844,,962961.5384615385,962961.5384615385,H41802-04-01
827000.0,1385186.6666666667,-48000.0,2212186.666666667,2164186.666666667,H41803-04-01
174000.0,331833.33346247673,,505833.33346247673,505833.33346247673,H41804-04-01
402500.0,221333.33333333334,,623833.3333333334,623833.3333333334,H41805-04-01
438000.0,258333.32886298452,481141.0256410256,696333.3288629845,1177474.3545040102,H41806-04-01
386000.0,281666.6666666667,,667666.6666666667,667666.6666666667,H41807-04-01
1590000.0035762787,434166.6666666667,,2024166.6702429454,2024166.6702429454,H41808-04-01
,,,,,H41809-04-01
381000.0,227833.33333333334,,608833.3333333334,608833.3333333334,H41810-04-01
908000.0001788139,1465234.6189857293,941200.0,2373234.619164543,3314434.619164543,H41901-04-01
957666.6679581007,1674000.0,107497.88944723619,2631666.667958101,2739164.5574053368,H41902-04-01
1733.333333333314,245980.76923076925,147824.4933920705,247714.10256410256,395538.595956173,H41903-04-01
169466.6662196318,176528.84615384616,,345995.5123734779,345995.5123734779,H41904-04-01
946000.0,368769.23076923075,,1314769.2307692308,1314769.2307692308,H41905-04-01
333078.23129251704,758376.923076923,,1091455.15436944,1091455.15436944,H41906-04-01
350000.0,366333.3333333334,,716333.3333333334,716333.3333333334,H41907-04-01
108400.0,213000.0,,321400.0,321400.0,H41908-04-01
212400.0,186737.1794871795,73912.24669603525,399137.1794871795,473049.42618321476,H41909-04-01
466285.7142857143,686000.0011920929,,1152285.7154778072,1152285.7154778072,H41910-04-01
576900.0,988666.6666666666,254800.0,1565566.6666666665,1820366.6666666665,H42001-04-01
1040000.0017881393,3584166.666666667,1640500.0,4624166.668454806,6264666.668454806,H42004-04-01
-60000.0,,-1500.0,-60000.0,-61500.0,H42006-04-01
,307038.4615384615,,307038.4615384615,307038.4615384615,H42007-04-01
150000.0,575000.0,,725000.0,725000.0,H42008-04-01
488400.0,602320.5128205129,-3000.0,1090720.512820513,1087720.512820513,H42009-04-01
90000.0,677500.0,,767500.0,767500.0,H42010-04-01
627000.000372529,2284333.3340783915,794781.5057667191,2911333.3344509206,3706114.8402176397,H42101-04-01
915214.2857142857,,,915214.2857142857,915214.2857142857,H42102-04-01
46500.0,636817.3084373658,,683317.3084373658,683317.3084373658,H42103-04-01
1096500.0,,652772.2494827077,1096500.0,1749272.2494827076,H42104-04-01
-5000.0,1254000.0001589458,,1249000.0001589458,1249000.0001589458,H42105-04-01
274400.0,845000.0,470000.0,1119400.0,1589400.0,H42106-04-01
343000.0,337467.3090334122,-4000.0,680467.3090334123,676467.3090334123,H42107-04-01
190000.00283122057,421236.53936305875,,611236.5421942794,611236.5421942794,H42108-04-01
138250.0,697500.0,-55000.0,835750.0,780750.0,H42109-04-01
114000.0,258000.0,345824.4933920705,372000.0,717824.4933920705,H42110-04-01
1461257.1428571427,188333.33333333334,191000.0,1649590.476190476,1840590.476190476,H42201-04-02
89000.0,204000.0,,293000.0,293000.0,H42202-04-01
367750.0,979166.6666666666,208995.77889447237,1346916.6666666665,1555912.445561139,H42203-04-01
32800.0,277762.82051282056,-4000.0,310562.82051282056,306562.82051282056,H42204-04-01
,720096.1538461539,218400.0,720096.1538461539,938496.1538461539,H42205-04-01
181857.14285714284,149583.33333333334,,331440.4761904762,331440.4761904762,H42206-04-01
809857.1428571428,1747487.1794871795,911034.7136563878,2557344.322344322,3468379.03600071,H42207-04-01
,398250.0,157380.34188034188,398250.0,555630.3418803419,H42208-04-01
382050.0,411528.8461538461,62400.0,793578.8461538461,855978.8461538461,H42210-04-01
140000.0,669166.6666666667,-58200.0,809166.6666666667,750966.6666666667,H42301-04-01
,658166.6666666666,322493.66834170854,658166.6666666666,980660.3350083751,H42302-04-01
292500.0,142500.0,,435000.0,435000.0,H42303-04-01
1165000.0,1051000.0,1390321.3675213675,2216000.0,3606321.3675213675,H42304-04-01
809833.3343764145,,,809833.3343764145,809833.3343764145,H42307-04-01
493000.0,1365500.0,,1858500.0,1858500.0,H42308-04-01
344000.0,292000.0,,636000.0,636000.0,H42309-04-01
638666.6666666666,770561.5384615385,251200.0,1409228.205128205,1660428.205128205,H42310-04-01
19000.0,226666.6666666667,-2000.0,245666.6666666667,243666.6666666667,H42401-04-01
237500.0,388474.9977648258,,625974.9977648258,625974.9977648258,H42403-04-01
,169166.6666666667,,169166.6666666667,169166.6666666667,H42404-04-02
231839.9999141693,343333.3333333334,,575173.3332475027,575173.3332475027,H42406-04-01
1436000.0,1058500.0,,2494500.0,2494500.0,H42408-04-01
123000.0,,207995.77889447237,123000.0,330995.7788944724,H42410-04-01
298500.0,517867.6923076923,,816367.6923076923,816367.6923076923,H42501-04-01
1163400.0,1077333.3340783913,1122662.393162393,2240733.334078391,3363395.727240784,H42502-04-01
300900.0,786650.0,,1087550.0,1087550.0,H42503-04-01
394000.0,673166.6666666667,448995.7788944724,1067166.6666666667,1516162.4455611391,H42504-04-01
327500.0,558500.0006705523,,886000.0006705523,886000.0006705523,H42505-04-01
438000.00144044554,602300.0002607703,,1040300.0017012159,1040300.0017012159,H42506-04-01
215999.99892711628,319833.3322157463,,535833.3311428626,535833.3311428626,H42507-04-01
65000.0,694875.0,,759875.0,759875.0,H42508-04-01
138000.0,416666.6666666667,,554666.6666666667,554666.6666666667,H42509-04-01
1146000.0,1366666.6666666665,,2512666.6666666665,2512666.6666666665,H42510-04-01
2090000.0,1537500.0,,3627500.0,3627500.0,H42602-04-01
2799734.693877551,1783307.6923076925,,4583042.386185244,4583042.386185244,H42603-04-01
1183714.2857142857,2172333.333333333,,3356047.6190476185,3356047.6190476185,H42604-04-01
756000.0,2334416.6666666665,282493.66834170854,3090416.6666666665,3372910.335008375,H42605-04-01
2159666.666666667,1502000.0,291200.0,3661666.666666667,3952866.666666667,H42607-04-01
1337333.334227403,1890000.001937151,,3227333.3361645536,3227333.3361645536,H42608-04-01
1082666.6666666665,1061333.3333333333,-22502.110552763814,2144000.0,2121497.889447236,H42609-04-01
170000.0,808666.6666666667,,978666.6666666667,978666.6666666667,H42610-04-01
1126200.0,1200000.0,107497.88944723619,2326200.0,2433697.889447236,H42701-04-01
754500.0,1143333.3333333335,,1897833.3333333335,1897833.3333333335,H42702-04-01
1451428.5687463623,1941666.6666666667,105600.0,3393095.235413029,3498695.235413029,H42703-04-01
2848000.0,1048666.6666666667,1500000.0,3896666.666666667,5396666.666666667,H42704-04-01
317999.9989271163,843397.435897436,62400.0,1161397.4348245524,1223797.4348245524,H42705-04-01
679600.0,895166.6666666666,,1574766.6666666665,1574766.6666666665,H42706-04-01
,,214995.77889447237,,214995.77889447237,H42707-04-01
937000.0,1384333.3333333335,316493.66834170854,2321333.3333333335,2637827.001675042,H42708-04-01
,,,,,H42709-04-01
372500.0,1015833.3333333334,,1388333.3333333335,1388333.3333333335,H42710-04-01
1241400.0,,,1241400.0,1241400.0,H42801-04-01
440000.0,437500.0,144000.0,877500.0,1021500.0,H42802-04-01
,881625.0,,881625.0,881625.0,H42803-04-01
96000.0,156000.0,904000.0,252000.0,1156000.0,H42804-04-01
96000.0,1166666.6715095446,,1262666.6715095446,1262666.6715095446,H42805-04-01
154000.0,,1150000.0,154000.0,1304000.0,H42807-04-01
144000.0,340214.7435897436,,484214.7435897436,484214.7435897436,H42808-04-01
258000.0,215000.0,,473000.0,473000.0,H42809-04-01
60000.0,212000.0,,272000.0,272000.0,H42901-04-01
1133333.3333333333,2429166.666666667,,3562500.0,3562500.0,H42902-04-01
252000.0,355833.3333333334,,607833.3333333334,607833.3333333334,H42903-04-01
261150.0,340142.3076923077,,601292.3076923077,601292.3076923077,H42904-04-01
143000.0,180250.0,,323250.0,323250.0,H42905-04-01
601000.0,431583.3333333333,270000.0,1032583.3333333333,1302583.3333333333,H42906-04-01
60000.0,113656.73076923077,,173656.73076923075,173656.73076923075,H42907-04-01
2155000.002145767,2491711.5384615385,1443423.076923077,4646711.540607305,6090134.617530382,H42908-04-01
693400.0,992533.3333333334,,1685933.3333333335,1685933.3333333335,H42909-04-01
156000.0,276730.76923076925,,432730.76923076925,432730.76923076925,H42910-04-01
662000.003606081,581666.6666666666,520000.0,1243666.6702727475,1763666.6702727475,H43001-04-01
325000.0,426250.0,160380.34188034188,751250.0,911630.3418803419,H43002-04-01
1954000.001192093,2541666.6666666665,,4495666.667858759,4495666.667858759,H43003-04-01
815000.0,570862.1794871795,,1385862.1794871795,1385862.1794871795,H43005-04-01
4397066.666666667,2269121.794871795,1253561.2334801762,6666188.461538462,7919749.695018638,H43006-04-01
2380999.999731779,811666.6666666667,,3192666.666398446,3192666.666398446,H43007-04-01
1350714.2857142857,549346.1538461539,,1900060.4395604394,1900060.4395604394,H43008-04-01
784000.0,240000.0,,1024000.0,1024000.0,H43009-04-01
,599057.6923076923,214995.77889447237,599057.6923076923,814053.4712021647,H43010-04-01
389666.6674117247,325096.1538461539,,714762.8212578786,714762.8212578786,H00102-04-01
,,832000.0,,832000.0,H00104-04-01
394000.0,242500.0,,636500.0,636500.0,H03408-04-01
1169428.5714285714,2080666.670391957,428258.57320791995,3250095.241820528,3678353.815028448,H03602-04-04
233000.0,1000833.3333333334,,1233833.3333333335,1233833.3333333335,H03608-04-01
,425000.0,-6000.0,425000.0,419000.0,H03711-04-03
162000.0,431833.3333333334,-3000.0,593833.3333333334,590833.3333333334,H03809-04-01
734114.2860719135,676380.9531260104,93600.0,1410495.2391979238,1504095.2391979238,H03903-04-01
,,,,,H03908-04-01
,661128.2051282052,107200.0,661128.2051282052,768328.2051282052,H04002-04-01
104000.0,59862.17948717949,-25000.0,163862.1794871795,138862.1794871795,H04202-04-01
730500.0,186666.6666666667,-15000.0,917166.6666666667,902166.6666666667,H04208-04-01
289999.99962747097,921500.0000000001,429736.7400881057,1211499.999627471,1641236.7397155766,H04607-04-01
157000.0,207250.0,320760.68376068375,364250.0,685010.6837606838,H04610-04-02
,,,,,H04801-04-01
125000.0,362750.0,,487750.0,487750.0,H04802-04-01
,193429.4871794872,,193429.4871794872,193429.4871794872,H05104-04-01
-33000.0,135100.0,-8000.0,102100.0,94100.0,H05306-04-02
,230000.0,50760.68376068375,230000.0,280760.68376068375,H05407-04-02
45000.0,100000.0,-40000.0,145000.0,105000.0,H05412-04-03
159583.33369096118,136500.0,,296083.3336909612,296083.3336909612,H05705-04-01
442500.0,463333.3333333334,412000.0,905833.3333333334,1317833.3333333335,H06101-04-01
-57000.0,,,-57000.0,-57000.0,H06209-04-01
235000.00111758703,347500.0,156000.0,582500.0011175871,738500.0011175871,H06301-04-01
115500.00011175871,104000.00037252903,,219500.00048428774,219500.00048428774,H06302-04-01
680000.0,400692.3076923077,-11000.0,1080692.3076923077,1069692.3076923077,H06607-04-01
127333.33418269962,86500.00017384687,,213833.3343565465,213833.3343565465,H06801-04-01
,,,,,H06806-04-01
471500.0,281596.1538461539,579521.3675213675,753096.1538461539,1332617.5213675215,H06807-04-01
-12500.0,121666.66536281505,,109166.66536281505,109166.66536281505,H06902-04-01
29900.0,,119166.66666666667,29900.0,149066.6666666667,H06903-04-01
70600.0,113314.10311143367,682321.9172408599,183914.10311143368,866236.0203522936,H06911-04-01
,610652.8205128205,,610652.8205128205,610652.8205128205,H07007-04-01
116000.0,,,116000.0,116000.0,H07201-04-01
27100.0,53250.0,,80350.0,80350.0,H07202-04-02
153999.99966472384,24800.0,,178799.99966472384,178799.99966472384,H07306-04-01
1049285.714062197,426000.0,-16000.0,1475285.714062197,1459285.714062197,H07307-04-01
169000.0,102250.00052899122,,271250.0005289912,271250.0005289912,H07502-04-02
1370000.0,531000.0,-5000.0,1901000.0,1896000.0,H07509-04-02
375000.0,530000.0,-6000.0,905000.0,899000.0,H08307-04-02
73437.5,395025.641025641,-8000.0,468463.141025641,460463.141025641,H08308-04-03
180000.00258286792,192166.6666666667,,372166.6692495346,372166.6692495346,H08406-04-02
144000.0,293333.3333333334,,437333.3333333334,437333.3333333334,H08810-04-01
392000.0,333374.87179487187,339000.0,725374.8717948719,1064374.871794872,H09001-04-01
2055000.0,,,2055000.0,2055000.0,H09008-04-02
549400.0,279533.3333333334,,828933.3333333334,828933.3333333334,H09105-04-02
35000.0,77692.30769230769,-1000.0,112692.30769230769,111692.30769230769,H09106-04-01
367000.00447034836,566033.3330725629,,933033.3375429113,933033.3375429113,H09209-04-01
,116000.0,,116000.0,116000.0,H09510-04-01
,36730.76840977256,,36730.76840977256,36730.76840977256,H09608-04-01
175000.0,17750.0,-4000.0,192750.0,188750.0,H09909-04-01
,,-15000.0,,-15000.0,H09910-04-01
,324000.0,,324000.0,324000.0,H10201-04-01
186000.000372529,369999.9991307656,,555999.9995032946,555999.9995032946,H10701-04-02
,,591297.973568282,,591297.973568282,H10710-04-04
110333.33333333331,,,110333.33333333331,110333.33333333331,H10803-04-02
-33000.0,,-5000.0,-33000.0,-38000.0,H10807-04-02
122000.0,333461.5395332759,570000.0,455461.5395332759,1025461.5395332759,H10904-04-01
596000.0,197500.0,,793500.0,793500.0,H10906-04-01
-80000.0,223333.3327745398,,143333.3327745398,143333.3327745398,H10908-04-01
,830769.2307692308,-1000.0,830769.2307692308,829769.2307692308,H10909-04-02
248000.0,252000.0,-50.0,500000.0,499950.0,H11001-04-01
70000.0,187833.33333333334,,257833.33333333334,257833.33333333334,H11807-04-01
,316692.30955495295,-1000.0,316692.30955495295,315692.30955495295,H11905-04-01
197000.000372529,248493.59011611872,,445493.5904886477,445493.5904886477,H12008-04-02
758800.0,350833.3333333334,,1109633.3333333335,1109633.3333333335,H12011-04-01
86000.0,46666.66666666667,,132666.6666666667,132666.6666666667,H12311-04-01
-90000.0,,,-90000.0,-90000.0,H12407-04-01
129000.0,,-2000.0,129000.0,127000.0,H12408-04-01
86000.0,121666.66927437008,,207666.66927437007,207666.66927437007,H12505-04-01
,,,,,H12507-04-01
,380544.8717948718,-14000.0,380544.8717948718,366544.8717948718,H12603-04-01
,,-50500.0,,-50500.0,H12606-04-01
37499.999944120646,140961.53734395138,-500.0,178461.53728807202,177961.53728807202,H12606-04-02
,,,,,H12609-04-01
116000.00074505806,191794.8717948718,-21500.0,307794.8725399299,286294.8725399299,H12706-04-01
,,-1200.0,,-1200.0,H12708-04-01
,104166.66666666667,,104166.66666666667,104166.66666666667,H12806-04-01
-95000.0,85000.0,449905.69976078894,-10000.0,439905.69976078894,H12808-04-01
100000.0,106500.0,,206500.0,206500.0,H13003-04-01
105000.00074505806,225567.30731977866,,330567.3080648367,330567.3080648367,H13105-04-02
177166.6663686434,170064.10311143362,-1000.0,347230.769480077,346230.769480077,H13204-04-01
390333.3349327246,338166.6684175533,363500.0,728500.0033502779,1092000.003350278,H13205-04-02
133000.0,257666.6666666667,,390666.6666666667,390666.6666666667,H13207-04-01
-150000.0,75000.0,,-75000.0,-75000.0,H13307-04-01
-76250.0,261000.0,,184750.0,184750.0,H14207-04-02
,,1380.3418803418754,,1380.3418803418754,H14207-04-03
83000.0,,374400.0,83000.0,457400.0,H14301-04-01
296250.0,120000.0,209000.0,416250.0,625250.0,H14302-04-04
517333.3340783913,9000.0,176000.0,526333.3340783913,702333.3340783913,H14304-04-03
,,,,,H14306-04-02
292500.0,,-29000.0,292500.0,263500.0,H14308-04-02
344666.6666666666,,369561.23348017625,344666.6666666666,714227.9001468429,H14309-04-05
232500.0,87500.0,-3000.0,320000.0,317000.0,H14804-04-01
,16528.846153846156,-600.0,16528.846153846156,15928.846153846156,H15309-04-02
238000.0,,,238000.0,238000.0,H16201-04-01
,,552997.8894472362,,552997.8894472362,H16304-04-01
-40000.0,,,-40000.0,-40000.0,H16306-04-01
,,-30000.0,,-30000.0,H16308-04-01
-263000.0,,142380.34188034188,-263000.0,-120619.65811965812,H16310-04-01
-57000.0,,-4000.0,-57000.0,-61000.0,H16503-04-01
,150000.0,-5000.0,150000.0,145000.0,H16607-04-01
,250615.38673134963,,250615.38673134963,250615.38673134963,H16609-04-01
116000.0,85000.0,-2000.0,201000.0,199000.0,H16709-04-01
,26625.0,-20000.0,26625.0,6625.0,H16806-04-02
100000.0,73461.53846153847,,173461.53846153847,173461.53846153847,H16809-04-03
572857.1428571428,749780.1282051282,249600.0,1322637.2710622712,1572237.2710622712,H17006-04-01
389200.0,156500.0,,545700.0,545700.0,H17203-04-01
477833.33365122473,,,477833.33365122473,477833.33365122473,H17204-04-01
237999.99970197649,,,237999.99970197649,237999.99970197649,H17206-04-01
239999.9955296512,352500.00193715113,-6400.0,592499.9974668024,586099.9974668024,H17207-04-01
-260000.0,500000.0,,240000.0,240000.0,H17401-04-02
,,,,,H17508-04-01
192000.0,175000.0,123200.0,367000.0,490200.0,H17708-04-02
,,,,,H18001-04-02
48000.0,631900.0,-12100.0,679900.0,667800.0,H18011-04-01
,,,,,H18013-04-01
180000.0,392000.0,,572000.0,572000.0,H18202-04-06
,464221.4285714286,,464221.4285714286,464221.4285714286,H18306-04-01
304000.0,950116.6666666667,661500.0,1254116.6666666667,1915616.6666666667,H18601-04-01
577500.0,,,577500.0,577500.0,H18601-04-02
-23000.0,250000.0,,227000.0,227000.0,H18801-04-02
