,sex,age,father_educ,father_ocup,ethnic,bednet,hh,writeread,classeduc,illdays
13387,1.0,47.0,,,17.0,0.0,H35005-04-01,0.0,17.0,
13395,2.0,48.0,,,17.0,1.0,H35006-04-01,0.0,16.0,
13398,1.0,27.0,14.0,19.0,17.0,1.0,H35007-04-01,0.0,34.0,
13401,2.0,46.0,,,32.0,0.0,H35008-04-01,1.0,,7.0
13410,2.0,37.0,,,17.0,0.0,H35009-04-01,0.0,15.0,5.0
13418,2.0,85.0,,,17.0,1.0,H35010-04-01,1.0,,
13420,2.0,47.0,,,17.0,1.0,H35101-04-01,0.0,14.0,
13426,1.0,38.0,,,17.0,0.0,H35102-04-01,0.0,34.0,7.0
13429,1.0,43.0,,,17.0,,H35103-04-01,0.0,31.0,
13438,1.0,42.0,14.0,19.0,17.0,1.0,H35104-04-01,0.0,32.0,
13445,1.0,54.0,,,17.0,0.0,H35105-04-02,0.0,17.0,
13446,1.0,37.0,,,17.0,1.0,H35106-04-01,0.0,16.0,13.0
13453,1.0,50.0,16.0,19.0,17.0,0.0,H35107-04-01,0.0,41.0,
13454,1.0,40.0,,,17.0,0.0,H35108-04-01,0.0,33.0,
13461,1.0,45.0,,,17.0,1.0,H35109-04-01,0.0,33.0,
13470,1.0,31.0,,18.0,17.0,0.0,H35110-04-01,0.0,34.0,
13474,2.0,28.0,23.0,1.0,96.0,1.0,H35201-04-01,0.0,17.0,6.0
13478,1.0,27.0,,,17.0,0.0,H35202-04-01,0.0,12.0,2.0
13479,1.0,38.0,70.0,19.0,50.0,0.0,H35203-04-01,0.0,41.0,
13483,2.0,61.0,,,17.0,1.0,H35204-04-01,0.0,16.0,14.0
13493,2.0,42.0,,,17.0,0.0,H35205-04-01,0.0,31.0,
13500,1.0,31.0,,,17.0,1.0,H35206-04-01,0.0,33.0,
13507,2.0,60.0,,,17.0,0.0,H35207-04-01,0.0,16.0,
13511,2.0,54.0,,,17.0,1.0,H35208-04-01,0.0,51.0,
13517,1.0,42.0,34.0,10.0,96.0,1.0,H35210-04-01,0.0,51.0,
13524,2.0,105.0,,,17.0,1.0,H35301-04-01,1.0,,7.0
13530,1.0,73.0,,,17.0,,H35302-04-01,0.0,34.0,
13538,2.0,44.0,17.0,19.0,35.0,0.0,H35303-04-01,0.0,33.0,14.0
13542,1.0,75.0,,,17.0,,H35304-04-01,0.0,16.0,12.0
13550,1.0,52.0,73.0,18.0,45.0,1.0,H35305-04-01,0.0,16.0,
13552,2.0,45.0,,,35.0,0.0,H35306-04-01,0.0,51.0,
13558,2.0,31.0,,,17.0,1.0,H35307-04-01,1.0,12.0,
13565,2.0,39.0,,19.0,17.0,1.0,H35308-04-01,0.0,16.0,5.0
13568,1.0,30.0,,,35.0,0.0,H35309-04-01,0.0,14.0,
13571,1.0,30.0,,1.0,35.0,,H35310-04-01,0.0,51.0,
13576,1.0,23.0,32.0,21.0,17.0,0.0,H35401-04-01,0.0,17.0,
13578,1.0,21.0,,,17.0,1.0,H35402-04-01,0.0,31.0,
13580,1.0,29.0,,,17.0,1.0,H35403-04-01,0.0,16.0,
13586,2.0,37.0,,,30.0,0.0,H35404-04-01,1.0,,
13591,1.0,30.0,17.0,1.0,17.0,1.0,H35405-04-01,0.0,16.0,
13597,1.0,24.0,,,35.0,1.0,H35406-04-01,0.0,,
13599,1.0,51.0,,,17.0,1.0,H35407-04-01,0.0,17.0,
13606,2.0,50.0,,,17.0,1.0,H35408-04-01,0.0,17.0,
13612,2.0,44.0,,,17.0,0.0,H35409-04-01,0.0,12.0,20.0
13617,2.0,30.0,,,17.0,1.0,H35410-04-01,0.0,16.0,
13624,1.0,16.0,8.0,19.0,17.0,0.0,H35501-04-01,0.0,17.0,14.0
13626,1.0,45.0,,,17.0,1.0,H35502-04-01,0.0,51.0,
13633,1.0,21.0,2.0,5.0,17.0,0.0,H35503-04-01,0.0,15.0,
13634,2.0,50.0,,,17.0,0.0,H35504-04-01,0.0,17.0,14.0
13640,2.0,40.0,8.0,9.0,30.0,0.0,H35505-04-01,0.0,31.0,3.0
13645,1.0,46.0,,,17.0,1.0,H35506-04-01,0.0,17.0,
13657,2.0,75.0,,,17.0,1.0,H35507-04-01,1.0,12.0,13.0
13660,2.0,78.0,,,17.0,1.0,H35508-04-01,0.0,21.0,7.0
13668,2.0,26.0,,,17.0,1.0,H35509-04-02,0.0,51.0,
13674,2.0,62.0,,,17.0,1.0,H35510-04-01,0.0,13.0,7.0
13677,2.0,60.0,,,17.0,1.0,H35601-04-01,1.0,,14.0
13686,2.0,50.0,,,17.0,1.0,H35602-04-01,0.0,34.0,7.0
13692,1.0,50.0,,,17.0,1.0,H35603-04-01,0.0,34.0,8.0
13704,1.0,32.0,,,17.0,0.0,H35604-04-01,0.0,15.0,
13708,1.0,60.0,,,73.0,1.0,H35605-04-01,0.0,,
13711,2.0,45.0,,,28.0,1.0,H35606-04-01,0.0,16.0,14.0
13717,2.0,70.0,,,28.0,1.0,H35607-04-01,1.0,,14.0
13719,1.0,78.0,,,17.0,1.0,H35608-04-01,0.0,14.0,
13722,2.0,49.0,16.0,5.0,17.0,0.0,H35609-04-01,0.0,14.0,6.0
13724,1.0,39.0,,,17.0,1.0,H35610-04-01,0.0,13.0,7.0
13728,2.0,51.0,,,32.0,0.0,H35701-04-01,1.0,12.0,14.0
13733,1.0,77.0,,,17.0,0.0,H35702-04-01,0.0,31.0,30.0
13751,1.0,31.0,61.0,10.0,17.0,1.0,H35703-04-01,0.0,36.0,
13758,1.0,27.0,,,17.0,1.0,H35704-04-01,0.0,16.0,
13771,1.0,25.0,17.0,1.0,17.0,1.0,H35705-04-01,0.0,33.0,14.0
13773,2.0,61.0,,,17.0,1.0,H35706-04-01,0.0,17.0,7.0
13778,2.0,47.0,16.0,5.0,17.0,1.0,H35707-04-01,0.0,17.0,7.0
13783,2.0,49.0,,,17.0,1.0,H35708-04-01,1.0,,10.0
13788,1.0,25.0,,,17.0,1.0,H35709-04-01,0.0,15.0,
13799,2.0,80.0,,,17.0,0.0,H35710-04-01,1.0,,30.0
13807,1.0,24.0,,,28.0,1.0,H35801-04-01,0.0,15.0,7.0
13811,1.0,24.0,73.0,19.0,28.0,1.0,H35802-04-01,0.0,16.0,3.0
13812,1.0,37.0,,,28.0,1.0,H35803-04-01,1.0,,
13815,1.0,27.0,73.0,19.0,28.0,0.0,H35804-04-01,1.0,12.0,6.0
13818,1.0,65.0,,,28.0,0.0,H35805-04-01,1.0,,7.0
13825,1.0,32.0,,19.0,28.0,1.0,H35806-04-01,0.0,17.0,
13829,1.0,38.0,,,17.0,0.0,H35807-04-01,1.0,,
13835,1.0,45.0,,,28.0,1.0,H35808-04-01,0.0,12.0,7.0
13839,1.0,21.0,,,28.0,0.0,H35809-04-01,0.0,13.0,
13840,1.0,24.0,,19.0,28.0,1.0,H35810-04-01,0.0,31.0,
13842,1.0,53.0,,,35.0,0.0,H35901-04-01,0.0,17.0,
13848,1.0,41.0,,,35.0,1.0,H35902-04-01,0.0,33.0,7.0
13857,2.0,41.0,,,45.0,0.0,H35903-04-01,0.0,14.0,
13863,1.0,25.0,3.0,18.0,45.0,1.0,H35904-04-01,0.0,31.0,4.0
13866,1.0,49.0,,,35.0,1.0,H35905-04-01,0.0,51.0,
13875,2.0,51.0,,,34.0,0.0,H35906-04-01,1.0,,
13880,2.0,80.0,,,96.0,1.0,H35907-04-01,1.0,,8.0
13883,1.0,58.0,,,31.0,1.0,H35908-04-01,0.0,16.0,
13885,1.0,20.0,10.0,19.0,31.0,0.0,H35909-04-01,0.0,,7.0
13887,2.0,45.0,,,35.0,1.0,H35910-04-01,0.0,51.0,7.0
13890,1.0,35.0,,,45.0,1.0,H36001-04-01,0.0,51.0,
13898,1.0,52.0,,,45.0,1.0,H36002-04-01,1.0,,
13907,2.0,23.0,,,45.0,1.0,H36003-04-01,0.0,51.0,7.0
13909,1.0,33.0,2.0,19.0,45.0,1.0,H36004-04-01,0.0,33.0,
13917,1.0,30.0,2.0,19.0,45.0,1.0,H36005-04-01,0.0,15.0,
13923,1.0,49.0,16.0,19.0,45.0,1.0,H36006-04-01,0.0,32.0,7.0
13933,1.0,33.0,13.0,19.0,45.0,0.0,H36007-04-01,0.0,32.0,
13940,1.0,60.0,,,45.0,0.0,H36008-04-01,0.0,32.0,
13944,2.0,31.0,16.0,99.0,45.0,1.0,H36009-04-01,1.0,,
13951,2.0,25.0,33.0,19.0,34.0,1.0,H36010-04-01,0.0,17.0,7.0
13957,1.0,26.0,,5.0,35.0,1.0,H36101-04-01,0.0,32.0,
13960,2.0,41.0,,9.0,35.0,1.0,H36102-04-01,0.0,15.0,
13966,1.0,42.0,16.0,10.0,35.0,1.0,H36103-04-01,0.0,51.0,
13974,1.0,50.0,,,18.0,1.0,H36104-04-01,0.0,14.0,
13978,2.0,38.0,,,35.0,1.0,H36105-04-01,0.0,32.0,
13982,2.0,44.0,,,17.0,1.0,H36106-04-01,0.0,17.0,
13998,2.0,23.0,34.0,4.0,35.0,1.0,H36107-04-01,0.0,34.0,
13999,1.0,36.0,,,35.0,0.0,H36108-04-01,0.0,33.0,
14004,1.0,31.0,,5.0,35.0,1.0,H36109-04-01,0.0,32.0,
14008,2.0,32.0,71.0,19.0,35.0,1.0,H36110-04-01,0.0,17.0,
14011,2.0,27.0,,,35.0,1.0,H36201-04-01,0.0,36.0,
14016,1.0,33.0,14.0,19.0,35.0,0.0,H36202-04-01,0.0,17.0,
14025,2.0,44.0,,,35.0,1.0,H36203-04-01,0.0,14.0,
14037,1.0,65.0,,,35.0,0.0,H36204-04-01,0.0,22.0,3.0
14038,1.0,81.0,,,35.0,1.0,H36205-04-01,1.0,14.0,28.0
14044,1.0,34.0,31.0,1.0,35.0,1.0,H36206-04-01,0.0,41.0,
14051,1.0,35.0,,4.0,35.0,1.0,H36207-04-01,0.0,15.0,
14054,1.0,71.0,,,35.0,1.0,H36208-04-01,0.0,21.0,
14062,2.0,92.0,,,35.0,0.0,H36209-04-01,1.0,,30.0
14073,1.0,55.0,16.0,19.0,35.0,,H36210-04-01,0.0,61.0,
14080,1.0,30.0,,,45.0,1.0,H36301-04-01,0.0,51.0,
14082,1.0,39.0,8.0,10.0,18.0,1.0,H36302-04-01,0.0,34.0,
14090,1.0,29.0,,,35.0,1.0,H36303-04-01,0.0,61.0,
14091,2.0,66.0,,,18.0,1.0,H36304-04-01,1.0,,
14096,2.0,35.0,,,31.0,1.0,H36305-04-01,0.0,61.0,
14102,1.0,29.0,,19.0,18.0,1.0,H36306-04-01,1.0,13.0,
14107,1.0,29.0,8.0,10.0,18.0,1.0,H36307-04-01,0.0,51.0,
14110,1.0,53.0,,,45.0,1.0,H36308-04-01,0.0,51.0,
14118,1.0,62.0,,,18.0,,H36309-04-01,0.0,17.0,
14124,2.0,24.0,41.0,1.0,18.0,1.0,H36310-04-01,0.0,34.0,4.0
14126,1.0,77.0,,,45.0,1.0,H36401-04-01,1.0,,
14129,1.0,25.0,,88.0,45.0,0.0,H36402-04-01,0.0,33.0,
14133,2.0,51.0,,,45.0,1.0,H36403-04-01,1.0,12.0,21.0
14138,1.0,50.0,12.0,19.0,45.0,1.0,H36404-04-01,1.0,11.0,
14147,2.0,40.0,,,45.0,1.0,H36405-04-01,1.0,12.0,
14153,1.0,65.0,73.0,19.0,45.0,1.0,H36406-04-01,0.0,13.0,
14161,1.0,35.0,,,45.0,1.0,H36407-04-01,0.0,31.0,14.0
14168,2.0,36.0,41.0,1.0,45.0,1.0,H36408-04-01,0.0,51.0,
14175,2.0,70.0,,,45.0,1.0,H36409-04-01,1.0,11.0,30.0
14177,1.0,44.0,,,45.0,1.0,H36410-04-01,1.0,12.0,
14185,2.0,28.0,1.0,19.0,45.0,1.0,H36501-04-01,0.0,31.0,21.0
14191,1.0,70.0,,,45.0,1.0,H36502-04-01,0.0,21.0,30.0
14201,1.0,45.0,8.0,19.0,45.0,1.0,H36503-04-01,0.0,51.0,
14205,2.0,52.0,,,45.0,1.0,H36504-04-01,1.0,,12.0
14211,1.0,43.0,,,45.0,1.0,H36505-04-01,0.0,16.0,
14222,1.0,40.0,16.0,19.0,45.0,1.0,H36506-04-01,0.0,41.0,
14231,1.0,28.0,11.0,19.0,45.0,1.0,H36507-04-01,0.0,34.0,14.0
14235,1.0,31.0,,,45.0,1.0,H36508-04-01,0.0,16.0,
14249,1.0,59.0,,,45.0,0.0,H36509-04-01,0.0,14.0,
14257,2.0,78.0,,,45.0,1.0,H36601-04-01,1.0,,30.0
14258,1.0,19.0,,,45.0,0.0,H36602-04-01,0.0,34.0,3.0
14260,1.0,28.0,,,45.0,1.0,H36603-04-01,0.0,34.0,
14264,2.0,38.0,,,18.0,1.0,H36604-04-01,0.0,51.0,10.0
14266,1.0,46.0,13.0,4.0,45.0,1.0,H36605-04-01,0.0,32.0,
14275,1.0,48.0,,,45.0,1.0,H36606-04-01,0.0,15.0,
14279,1.0,81.0,,,45.0,1.0,H36607-04-01,0.0,13.0,
14281,1.0,36.0,,,35.0,1.0,H36608-04-01,0.0,51.0,4.0
14290,1.0,39.0,,,45.0,1.0,H36609-04-01,0.0,41.0,
14291,1.0,25.0,3.0,10.0,45.0,1.0,H36610-04-01,0.0,17.0,
14296,1.0,43.0,,,28.0,1.0,H36701-04-01,0.0,17.0,
14305,1.0,51.0,,,35.0,0.0,H36702-04-01,0.0,17.0,
14316,1.0,54.0,,,35.0,0.0,H36703-04-01,0.0,17.0,30.0
14317,1.0,57.0,,,45.0,1.0,H36704-04-01,1.0,14.0,
14326,1.0,64.0,,,45.0,1.0,H36705-04-01,0.0,51.0,
14333,1.0,52.0,,,45.0,1.0,H36706-04-01,0.0,41.0,
14336,2.0,29.0,,19.0,35.0,1.0,H36707-04-01,0.0,14.0,30.0
14342,2.0,56.0,,,35.0,1.0,H36708-04-01,0.0,32.0,14.0
14345,1.0,46.0,,,45.0,0.0,H36709-04-01,1.0,,7.0
14348,1.0,22.0,14.0,1.0,45.0,0.0,H36710-04-01,0.0,16.0,
14352,1.0,37.0,,,45.0,0.0,H36801-04-01,1.0,,
14358,1.0,40.0,,,34.0,0.0,H36802-04-01,0.0,15.0,
14367,1.0,63.0,,,31.0,1.0,H36803-04-01,0.0,16.0,
14378,2.0,36.0,17.0,19.0,35.0,0.0,H36804-04-01,0.0,13.0,
14385,1.0,30.0,17.0,19.0,35.0,0.0,H36805-04-01,1.0,12.0,
14390,1.0,41.0,,,35.0,0.0,H36806-04-01,0.0,14.0,
14397,1.0,35.0,,,31.0,0.0,H36807-04-01,1.0,12.0,
14410,1.0,44.0,,,96.0,1.0,H36809-04-01,1.0,12.0,
14421,1.0,33.0,73.0,10.0,35.0,0.0,H36810-04-01,0.0,31.0,
14427,1.0,67.0,,,21.0,1.0,H36901-04-01,1.0,,17.0
14436,2.0,50.0,,,35.0,1.0,H36902-04-01,1.0,,
14440,2.0,47.0,,,17.0,1.0,H36903-04-01,1.0,16.0,30.0
14442,2.0,32.0,15.0,19.0,35.0,,H36904-04-01,0.0,17.0,
14450,2.0,23.0,,,31.0,1.0,H36905-04-01,0.0,14.0,
14453,1.0,41.0,51.0,19.0,35.0,1.0,H36906-04-01,0.0,15.0,
14463,1.0,68.0,,,35.0,1.0,H36907-04-01,0.0,,5.0
14466,2.0,23.0,17.0,19.0,28.0,1.0,H36908-04-01,0.0,17.0,7.0
14470,1.0,22.0,11.0,5.0,45.0,0.0,H36909-04-01,0.0,16.0,
14473,1.0,30.0,,,35.0,1.0,H36910-04-01,0.0,15.0,30.0
14481,2.0,27.0,,,35.0,1.0,H37001-04-01,0.0,17.0,
14485,2.0,53.0,,,18.0,0.0,H37002-04-01,1.0,,
14494,1.0,51.0,,,21.0,1.0,H37003-04-01,0.0,17.0,
14502,1.0,33.0,,,35.0,1.0,H37004-04-01,0.0,16.0,
14507,1.0,31.0,,,34.0,1.0,H37005-04-01,0.0,32.0,
14513,1.0,30.0,71.0,4.0,35.0,1.0,H37006-04-01,0.0,34.0,
14519,2.0,61.0,,,62.0,0.0,H37007-04-01,1.0,12.0,30.0
14524,2.0,39.0,12.0,19.0,35.0,1.0,H37008-04-01,0.0,31.0,
14531,2.0,54.0,,88.0,35.0,1.0,H37009-04-01,0.0,17.0,
14541,1.0,26.0,,,35.0,1.0,H37010-04-01,0.0,34.0,
14545,2.0,53.0,,,45.0,1.0,H37101-04-01,1.0,,14.0
14548,2.0,54.0,,,45.0,1.0,H37102-04-01,1.0,13.0,
14559,1.0,35.0,,,45.0,1.0,H37103-04-01,1.0,17.0,
14563,1.0,33.0,,,45.0,1.0,H37104-04-01,0.0,51.0,
14566,1.0,27.0,,,45.0,1.0,H37105-04-01,0.0,31.0,
14571,1.0,29.0,13.0,19.0,45.0,1.0,H37106-04-01,0.0,17.0,
14583,1.0,29.0,,,45.0,1.0,H37107-04-01,0.0,16.0,
14593,2.0,23.0,,,45.0,1.0,H37108-04-01,0.0,16.0,
14600,2.0,61.0,,,45.0,1.0,H37109-04-01,0.0,12.0,
14603,1.0,76.0,,,45.0,1.0,H37110-04-01,0.0,22.0,10.0
14605,1.0,51.0,73.0,19.0,18.0,1.0,H37201-04-01,0.0,17.0,
14612,1.0,40.0,16.0,19.0,18.0,1.0,H37202-04-01,0.0,15.0,
14618,1.0,38.0,13.0,19.0,18.0,1.0,H37203-04-01,0.0,17.0,
14624,2.0,26.0,16.0,1.0,18.0,1.0,H37204-04-01,1.0,16.0,
14628,1.0,31.0,,,18.0,1.0,H37205-04-01,1.0,,
14635,1.0,35.0,12.0,19.0,18.0,1.0,H37206-04-01,0.0,32.0,
14641,1.0,51.0,,,18.0,0.0,H37207-04-01,1.0,,
14649,2.0,40.0,,,18.0,1.0,H37208-04-01,0.0,17.0,
14655,1.0,37.0,17.0,19.0,18.0,1.0,H37209-04-01,0.0,17.0,
14663,1.0,26.0,12.0,19.0,18.0,1.0,H37210-04-01,1.0,14.0,
14669,1.0,70.0,,,45.0,1.0,H37301-04-01,1.0,,30.0
14675,2.0,39.0,,,45.0,1.0,H37302-04-01,1.0,14.0,
14683,2.0,34.0,,,45.0,1.0,H37303-04-01,0.0,16.0,14.0
14690,1.0,60.0,,,45.0,1.0,H37304-04-01,0.0,34.0,7.0
14698,1.0,43.0,,,45.0,1.0,H37305-04-01,0.0,15.0,30.0
14711,1.0,24.0,17.0,19.0,45.0,1.0,H37306-04-01,0.0,34.0,7.0
14717,1.0,68.0,,,45.0,1.0,H37307-04-01,0.0,51.0,
14719,2.0,59.0,,,45.0,1.0,H37308-04-01,1.0,12.0,8.0
14720,1.0,28.0,16.0,19.0,45.0,1.0,H37309-04-01,1.0,16.0,
14724,1.0,52.0,,,45.0,1.0,H37310-04-01,0.0,34.0,
14731,1.0,59.0,,,31.0,1.0,H37401-04-01,0.0,34.0,
14738,2.0,40.0,21.0,8.0,18.0,1.0,H37402-04-01,0.0,51.0,8.0
14740,2.0,43.0,1.0,19.0,35.0,1.0,H37403-04-01,1.0,,
14747,1.0,40.0,4.0,19.0,31.0,1.0,H37404-04-01,0.0,32.0,
14758,1.0,50.0,,,31.0,1.0,H37405-04-01,0.0,15.0,
14762,2.0,68.0,,,18.0,1.0,H37406-04-01,1.0,,
14765,2.0,32.0,,,31.0,1.0,H37407-04-01,1.0,,
14773,1.0,20.0,17.0,19.0,31.0,1.0,H37408-04-01,1.0,14.0,
14777,1.0,31.0,,,18.0,1.0,H37409-04-01,0.0,61.0,
14780,1.0,37.0,,,31.0,1.0,H37410-04-01,0.0,15.0,
14786,1.0,69.0,,,18.0,1.0,H37501-04-01,0.0,22.0,14.0
14789,1.0,51.0,,,18.0,1.0,H37502-04-01,0.0,32.0,
14800,1.0,33.0,,,18.0,1.0,H37503-04-01,0.0,15.0,
14804,1.0,43.0,,,18.0,1.0,H37504-04-01,1.0,13.0,
14805,1.0,46.0,,,18.0,1.0,H37505-04-01,0.0,16.0,
14815,2.0,34.0,,,45.0,1.0,H37506-04-01,1.0,17.0,8.0
14821,1.0,36.0,,19.0,18.0,1.0,H37507-04-01,0.0,16.0,
14829,1.0,55.0,,,18.0,1.0,H37508-04-01,0.0,51.0,
14841,1.0,46.0,,,18.0,1.0,H37509-04-01,0.0,41.0,
14845,1.0,44.0,22.0,19.0,18.0,0.0,H37510-04-01,0.0,15.0,
14855,1.0,47.0,,,18.0,1.0,H37601-04-01,0.0,51.0,
14857,2.0,54.0,1.0,19.0,18.0,1.0,H37602-04-02,0.0,16.0,14.0
14861,2.0,31.0,17.0,21.0,14.0,1.0,H37603-04-01,0.0,17.0,
14866,1.0,36.0,,,18.0,0.0,H37604-04-01,0.0,33.0,4.0
14869,1.0,35.0,,,18.0,1.0,H37605-04-01,1.0,13.0,
14874,1.0,51.0,,,18.0,1.0,H37606-04-01,0.0,51.0,
14886,2.0,34.0,17.0,19.0,18.0,1.0,H37607-04-01,0.0,33.0,
14890,1.0,56.0,,,18.0,1.0,H37608-04-01,0.0,34.0,
14894,2.0,27.0,5.0,19.0,96.0,1.0,H37609-04-01,1.0,15.0,
14899,1.0,50.0,,,18.0,1.0,H37610-04-01,1.0,16.0,
14911,1.0,37.0,2.0,10.0,21.0,0.0,H37701-04-01,0.0,13.0,7.0
14918,1.0,62.0,,,35.0,0.0,H37702-04-01,0.0,17.0,14.0
14931,1.0,70.0,,,35.0,0.0,H37703-04-01,0.0,15.0,30.0
14936,1.0,26.0,4.0,5.0,35.0,0.0,H37704-04-01,0.0,32.0,7.0
14939,1.0,42.0,,,31.0,0.0,H37705-04-01,0.0,33.0,
14948,2.0,57.0,,,47.0,,H37706-04-01,1.0,,1.0
14953,1.0,51.0,,,35.0,0.0,H37707-04-01,1.0,,
14966,1.0,29.0,,,96.0,1.0,H37708-04-01,0.0,32.0,
14973,1.0,50.0,,,96.0,1.0,H37709-04-01,1.0,,
14975,2.0,58.0,73.0,19.0,17.0,1.0,H37710-04-01,0.0,13.0,30.0
14980,1.0,19.0,,,18.0,1.0,H37801-04-01,0.0,,
14985,1.0,32.0,3.0,14.0,18.0,1.0,H37802-04-01,0.0,33.0,
14990,1.0,23.0,17.0,19.0,18.0,0.0,H37803-04-01,0.0,34.0,
14994,2.0,74.0,,,18.0,1.0,H37804-04-01,0.0,13.0,14.0
14998,1.0,27.0,23.0,99.0,18.0,1.0,H37805-04-01,1.0,16.0,
14999,2.0,93.0,,,18.0,1.0,H37806-04-01,1.0,14.0,14.0
15001,1.0,34.0,17.0,19.0,18.0,1.0,H37807-04-01,0.0,33.0,8.0
15008,2.0,76.0,,,18.0,1.0,H37808-04-01,1.0,13.0,
15021,2.0,44.0,1.0,99.0,18.0,1.0,H37809-04-01,1.0,,7.0
15033,2.0,56.0,2.0,99.0,18.0,0.0,H37810-04-01,1.0,14.0,
15039,1.0,44.0,,,35.0,1.0,H37901-04-01,1.0,,30.0
15042,1.0,50.0,,,24.0,1.0,H37902-04-01,1.0,13.0,
15046,1.0,37.0,15.0,19.0,35.0,1.0,H37903-04-01,0.0,15.0,
15049,1.0,39.0,,,35.0,1.0,H37905-04-01,0.0,31.0,5.0
15055,1.0,61.0,,,35.0,1.0,H37906-04-01,1.0,,7.0
15058,1.0,55.0,73.0,19.0,35.0,1.0,H37907-04-01,1.0,,30.0
15061,1.0,50.0,,,35.0,1.0,H37908-04-01,0.0,16.0,
15071,1.0,80.0,,,35.0,1.0,H37909-04-01,1.0,14.0,25.0
15072,2.0,18.0,15.0,5.0,35.0,1.0,H37910-04-01,1.0,16.0,14.0
15073,1.0,54.0,,,47.0,1.0,H38001-04-01,1.0,,
15080,1.0,67.0,,,45.0,0.0,H38002-04-01,0.0,16.0,30.0
15081,2.0,58.0,,,35.0,1.0,H38003-04-01,0.0,13.0,20.0
15082,1.0,43.0,,,32.0,1.0,H38004-04-01,1.0,12.0,
15092,1.0,26.0,1.0,19.0,18.0,1.0,H38006-04-01,1.0,12.0,
15099,2.0,41.0,31.0,19.0,30.0,1.0,H38007-04-01,0.0,17.0,
15105,1.0,28.0,17.0,19.0,45.0,1.0,H38008-04-01,0.0,33.0,
15110,1.0,39.0,73.0,19.0,35.0,1.0,H38009-04-01,0.0,41.0,
15114,1.0,28.0,,,35.0,1.0,H38010-04-01,0.0,15.0,
15118,1.0,41.0,,,65.0,1.0,H38101-04-01,0.0,16.0,
15125,1.0,55.0,,,65.0,1.0,H38102-04-01,1.0,14.0,
15133,1.0,35.0,17.0,1.0,65.0,1.0,H38103-04-01,0.0,33.0,
15139,1.0,62.0,,,65.0,1.0,H38104-04-01,0.0,14.0,
15149,1.0,33.0,17.0,18.0,65.0,1.0,H38105-04-01,1.0,15.0,
15158,2.0,61.0,,,65.0,1.0,H38106-04-01,1.0,,
15159,1.0,31.0,17.0,18.0,65.0,1.0,H38107-04-01,0.0,13.0,
15166,1.0,27.0,,19.0,65.0,1.0,H38108-04-01,1.0,16.0,14.0
15171,1.0,54.0,,,65.0,1.0,H38109-04-01,0.0,51.0,3.0
15182,1.0,40.0,1.0,19.0,65.0,1.0,H38110-04-01,0.0,17.0,
15191,1.0,60.0,,,45.0,1.0,H38201-04-01,0.0,31.0,7.0
15203,2.0,48.0,,,21.0,1.0,H38202-04-01,1.0,,
15214,1.0,32.0,,,34.0,1.0,H38203-04-01,0.0,17.0,7.0
15217,2.0,35.0,,,17.0,0.0,H38204-04-01,0.0,14.0,
15225,2.0,40.0,,,45.0,1.0,H38205-04-01,0.0,13.0,19.0
15230,2.0,30.0,17.0,19.0,47.0,1.0,H38206-04-01,0.0,17.0,14.0
15236,1.0,40.0,,,45.0,,H38207-04-01,0.0,13.0,
15244,1.0,49.0,,1.0,47.0,1.0,H38208-04-01,0.0,51.0,
15250,2.0,59.0,,,45.0,0.0,H38209-04-01,1.0,13.0,23.0
15255,1.0,61.0,,,45.0,1.0,H38210-04-01,0.0,34.0,
15269,1.0,31.0,,19.0,55.0,1.0,H38301-04-01,0.0,15.0,
15273,1.0,33.0,,,55.0,1.0,H38302-04-01,0.0,13.0,
15279,1.0,39.0,,,55.0,0.0,H38303-04-01,0.0,14.0,3.0
15284,1.0,35.0,,,55.0,1.0,H38304-04-01,0.0,15.0,3.0
15291,1.0,45.0,,,55.0,0.0,H38305-04-01,0.0,17.0,
15296,2.0,40.0,1.0,19.0,55.0,1.0,H38308-04-01,1.0,14.0,
15301,1.0,24.0,33.0,20.0,55.0,1.0,H38309-04-01,0.0,31.0,
15305,1.0,27.0,,,55.0,1.0,H38310-04-01,0.0,41.0,4.0
15311,1.0,28.0,73.0,19.0,55.0,0.0,H38401-04-01,0.0,34.0,3.0
15316,1.0,67.0,,,55.0,0.0,H38402-04-01,0.0,22.0,7.0
15317,1.0,27.0,31.0,19.0,55.0,1.0,H38403-04-01,0.0,32.0,7.0
15321,2.0,56.0,,,55.0,0.0,H38404-04-01,0.0,17.0,
15327,1.0,62.0,,,55.0,1.0,H38405-04-01,0.0,34.0,12.0
15333,2.0,27.0,41.0,1.0,55.0,1.0,H38406-04-01,0.0,16.0,
15336,1.0,63.0,,,55.0,1.0,H38407-04-01,0.0,17.0,30.0
15343,1.0,25.0,73.0,19.0,55.0,1.0,H38408-04-01,0.0,41.0,
15346,2.0,34.0,41.0,19.0,55.0,0.0,H38409-04-01,1.0,14.0,
15348,2.0,47.0,,,55.0,1.0,H38410-04-01,0.0,17.0,
15354,2.0,30.0,,,57.0,1.0,H38501-04-01,0.0,17.0,
15358,2.0,43.0,1.0,19.0,57.0,0.0,H38502-04-01,1.0,,
15363,2.0,38.0,,,57.0,0.0,H38503-04-01,1.0,,7.0
15371,1.0,33.0,2.0,1.0,57.0,0.0,H38504-04-01,0.0,15.0,
15374,1.0,52.0,,,57.0,1.0,H38505-04-01,0.0,17.0,7.0
