,hh,profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls
1698,375080401,1525416.6666666667,2086666.666666667,307760.68376068375,3612083.333333334,3919844.017094018
1699,375090401,646000.0,488333.3333333334,520250.3813183565,1134333.3333333335,1654583.7146516899
1700,375100401,158200.0,335000.0,,493200.0,493200.0
1701,376010401,,643000.0,-2000.0,643000.0,641000.0
1702,376020402,208600.0,237397.4358974359,14300.0,445997.4358974359,460297.4358974359
1703,376030401,171000.0,224166.6666666667,-38000.0,395166.6666666667,357166.6666666667
1704,376040401,222700.0,146923.07692307694,,369623.07692307694,369623.07692307694
1705,376050401,525400.0,553057.6923076923,,1078457.6923076923,1078457.6923076923
1706,376060401,483000.0,190833.33333333334,132400.0,673833.3333333334,806233.3333333334
1707,376070401,,,-2000.0,,-2000.0
1708,376080401,,1177833.3333333335,1360000.0,1177833.3333333335,2537833.3333333335
1709,376090401,,173333.33333333334,546000.0,173333.33333333334,719333.3333333334
1710,376100401,594000.0,340192.3076923077,955070.073421439,934192.3076923077,1889262.3811137467
1711,377010401,249000.0,199999.99962747097,,448999.99962747097,448999.99962747097
1712,377020401,460125.0103563077,550000.0,63750.0,1010125.0103563077,1073875.0103563077
1713,377030401,170000.00074505806,75000.000372529,540500.0,245000.00111758706,785500.0011175871
1714,377040401,275000.001390775,250000.00223517412,519900.0,525000.0036259491,1044900.0036259491
1715,377050401,150000.0,729958.331098159,210636.74008810573,879958.331098159,1090595.0711862647
1716,377060401,132333.3333333333,294294.8736575171,-10000.0,426628.2069908504,416628.2069908504
1717,377070401,89200.0,150500.0,,239700.0,239700.0
1718,377080401,775000.0,688653.8461538461,,1463653.846153846,1463653.846153846
1719,377090401,106000.000372529,35500.0001322478,,141500.0005047768,141500.0005047768
1720,377100401,442500.0,1955096.1568263865,-25950.0,2397596.156826386,2371646.156826386
1721,378010401,,630316.6666666667,182000.0,630316.6666666667,812316.6666666667
1722,378020401,362900.0,598333.3333333333,,961233.3333333333,961233.3333333333
1723,378030401,177500.0,147000.0,1142000.0,324500.0,1466500.0
1724,378040401,,99983.33333333333,358000.0,99983.33333333333,457983.3333333333
1725,378050401,,74733.33333333334,,74733.33333333334,74733.33333333334
1726,378070401,,2253871.794871795,32000.0,2253871.794871795,2285871.794871795
1727,378080401,44500.0,188333.33333333334,506000.0,232833.33333333334,738833.3333333334
1728,378090401,,,,,
1729,378100401,106500.0,,521000.0,106500.0,627500.0
1730,379020401,166142.85714285713,308250.0,1141889.4472361808,474392.85714285716,1616282.304379038
1731,379030401,,75975.0,,75975.0,75975.0
1732,379050401,1310125.0,1605000.0,520000.0,2915125.0,3435125.0
1733,379060401,330000.0,321000.0,,651000.0,651000.0
1734,379070401,49000.0,53000.0,,102000.0,102000.0
1735,379080401,,,70000.0,,70000.0
1736,379090401,,35500.00105798242,,35500.00105798242,35500.00105798242
1737,379100401,210000.0,100000.0,156000.0,310000.0,466000.0
1738,380010401,1110250.0,376442.3076923077,-21000.0,1486692.3076923077,1465692.3076923077
1739,380040401,1148333.3333333333,295692.30769230775,496000.0,1444025.641025641,1940025.641025641
1740,380060401,205000.0,170000.0,,375000.0,375000.0
1741,380070401,400000.0,170064.10256410256,329200.0,570064.1025641025,899264.1025641025
1742,380090401,782416.6666666666,761814.1025641025,801712.2466960353,1544230.769230769,2345943.0159268044
1743,380100401,620000.0,476500.0,,1096500.0,1096500.0
1744,381010401,425000.0,300000.0,431800.0,725000.0,1156800.0
1745,381020401,1454357.1428571427,295833.3333333333,604995.7788944724,1750190.476190476,2355186.2550849486
1746,381030401,1230714.2857142857,603333.3333333334,,1834047.619047619,1834047.619047619
1747,381040401,253000.0,288333.3333333334,,541333.3333333334,541333.3333333334
1748,381050401,2120000.0042468314,1670000.0,360000.0,3790000.0042468314,4150000.0042468314
1749,381060401,446111.1111111111,579166.6666666667,46800.0,1025277.7777777779,1072077.777777778
1750,381070401,1306500.0,265283.3333333334,556736.7400881057,1571783.3333333335,2128520.073421439
1751,381080401,820000.0,543333.3333333334,-1400.0,1363333.3333333335,1361933.3333333335
1752,381090401,4323333.334763845,2924243.58974359,272800.0,7247576.924507435,7520376.924507435
1753,381100401,3994000.0,1767000.0,1183061.2334801762,5761000.0,6944061.233480176
1754,382010401,713999.9939203265,,,713999.9939203265,713999.9939203265
1755,382020401,386400.0,161666.6666666667,,548066.6666666667,548066.6666666667
1756,382030401,,,,,
1757,382040401,959500.0,603833.3333333334,-50000.0,1563333.3333333335,1513333.3333333335
1758,382060401,875500.0054296105,2001826.9246912154,770536.7400881057,2877326.930120826,3647863.6702089314
1759,382080401,244500.0014454127,,369561.23348017625,244500.0014454127,614061.234925589
1760,382090401,486249.9977648258,456666.6673620541,-150.0,942916.6651268799,942766.6651268799
1761,383010401,300000.0,516000.0,520000.0,816000.0,1336000.0
1762,383020401,,693857.1428571428,812517.6470588235,693857.1428571428,1506374.7899159663
1763,383030401,142100.0,488100.0,405600.0,630200.0,1035800.0
1764,383040401,343199.995994568,1200178.5714285714,,1543378.5674231392,1543378.5674231392
1765,383050401,111000.0,85000.0,214995.77889447237,196000.0,410995.7788944724
1766,383090401,320300.0028610232,38500.0,893220.2722865429,358800.0028610232,1252020.275147566
1767,383100401,307000.0,896757.1428571428,,1203757.1428571427,1203757.1428571427
1768,384010401,136000.0,153000.0,,289000.0,289000.0
1769,384020401,,5000.0,,5000.0,5000.0
1770,384030401,450000.0,1095050.0,447561.23348017625,1545050.0,1992611.2334801762
1771,384040401,84200.0,648000.0,,732200.0,732200.0
1772,384050401,278000.0,1906550.0,,2184550.0,2184550.0
1773,384070401,150200.0,569000.0,884000.0,719200.0,1603200.0
1774,384100401,-144000.0,204000.0,1435941.0256410255,60000.0,1495941.0256410255
1775,385010401,,9000.0,,9000.0,9000.0
1776,385020401,-1000.0,248048.07692307694,,247048.07692307694,247048.07692307694
1777,385030401,43000.0,353846.1538461539,107497.88944723619,396846.1538461539,504344.0432933901
1778,385040401,,52500.0,107497.88944723619,52500.0,159997.8894472362
1779,385050401,-208000.0,257115.38461538462,-8000.0,49115.384615384624,41115.384615384624
1780,385060401,,52500.0,624000.0,52500.0,676500.0
1781,385070401,-2500.0,96730.76923076923,1101942.7392468953,94230.76923076923,1196173.5084776646
1782,385080401,136400.0,329494.23076923075,73912.24669603525,465894.23076923075,539806.477465266
1783,385100401,68000.0,416825.0,-16000.0,484825.0,468825.0
1784,386010401,,346999.9999999999,107497.88944723619,346999.9999999999,454497.8894472361
1785,386020401,167000.0,676250.0,,843250.0,843250.0
1786,386030401,153000.0,370673.07692307694,624000.0,523673.07692307694,1147673.076923077
1787,386040401,1386666.6666666665,95000.0,188517.64705882352,1481666.6666666665,1670184.3137254901
1788,386050401,197733.3333333333,335500.0,977600.0,533233.3333333333,1510833.3333333333
1789,386060401,12000.00149011609,134425.0,,146425.0014901161,146425.0014901161
1790,386070401,,165000.0,-15000.0,165000.0,150000.0
1791,386080401,,96000.0,,96000.0,96000.0
1792,386090401,93500.0,157900.0,,251400.0,251400.0
1793,386100401,158000.0,103500.0,,261500.0,261500.0
1794,387020401,348000.0,,160380.34188034188,348000.0,508380.3418803419
1795,387030401,-30000.0,175000.0,,145000.0,145000.0
1796,387040401,,152500.0,873600.0,152500.0,1026100.0
1797,387050401,,340750.0,,340750.0,340750.0
1798,387060401,-75000.0,74500.0,210495.77889447237,-500.0,209995.77889447237
1799,387070401,,70500.0,,70500.0,70500.0
1800,387080401,,44250.0,,44250.0,44250.0
1801,387090401,,27000.0,,27000.0,27000.0
1802,387100401,725000.0,660000.0,1560000.0,1385000.0,2945000.0
1803,388010401,,52500.0,832000.0,52500.0,884500.0
1804,388020401,,56250.0,,56250.0,56250.0
1805,388030401,197500.0,115883.33333333334,,313383.3333333334,313383.3333333334
1806,388040401,542000.0,1060709.6153846155,244639.16540975362,1602709.6153846155,1847348.780794369
1807,388050401,375000.0,411736.5384615385,214995.77889447237,786736.5384615385,1001732.3173560109
1808,388060401,92000.0,292825.0,518500.0,384825.0,903325.0
1809,388070401,540000.0,1331807.6923076923,1603803.4188034188,1871807.6923076923,3475611.111111111
1810,388080401,,52500.0,687497.8894472362,52500.0,739997.8894472362
1811,388090401,584000.0,191666.66840513534,88258.82352941176,775666.6684051354,863925.4919345472
1812,389050401,905000.0,,,905000.0,905000.0
1813,390010401,,36730.769230769234,,36730.769230769234,36730.769230769234
1814,390020401,325000.0,232500.0,-23000.0,557500.0,534500.0
1815,390030401,,721250.0,1738397.7386176735,721250.0,2459647.7386176735
1816,390040401,,27000.0,,27000.0,27000.0
1817,390050401,86000.0,163432.6923076923,59412.24669603525,249432.6923076923,308844.9390037276
1818,390060401,,145688.46153846153,102497.88944723619,145688.46153846153,248186.3509856977
1819,390070401,,,,,
1820,390080401,15000.0,376384.6153846154,396480.3418803419,391384.6153846154,787864.9572649573
1821,390090401,54000.0,146923.07692307694,-2000.0,200923.07692307694,198923.07692307694
1822,390100401,,179634.61538461538,-1500.0,179634.61538461538,178134.61538461538
1823,391010401,-140000.0,323000.0,170258.82352941175,183000.0,353258.82352941175
1824,391020401,136000.0,242500.0,,378500.0,378500.0
1825,391030401,394500.0,487384.6153846154,1029600.0,881884.6153846154,1911484.6153846155
1826,391040401,480000.0,247667.3076923077,1377400.0,727667.3076923077,2105067.307692308
1827,391050401,,,,,
1828,391060401,,100000.0,,100000.0,100000.0
1829,391070401,-160000.0,279333.3333333333,,119333.33333333331,119333.33333333331
1830,391090401,115000.0,52500.0,-52500.0,167500.0,115000.0
1831,391100401,,91000.0,,91000.0,91000.0
1832,393010401,280500.0,578000.0,780000.0,858500.0,1638500.0
1833,393020401,,1326000.006586313,280000.0,1326000.006586313,1606000.006586313
1834,393030401,124000.0,263500.0,,387500.0,387500.0
1835,393040401,,,,,
1836,393050401,,68000.0,,68000.0,68000.0
1837,393070401,265833.3333333334,233250.0,886946.9603524229,499083.3333333334,1386030.2936857562
1838,393090401,,1498200.0,1124161.2334801762,1498200.0,2622361.233480176
1839,393100401,732000.0,1080000.0,588400.0,1812000.0,2400400.0
1840,394010401,,,,,
1841,394020401,,73461.53846153847,358000.0,73461.53846153847,431461.5384615385
1842,394050401,300000.0,,,300000.0,300000.0
1843,394060401,,,-20000.0,,-20000.0
1844,394070401,149000.0,330576.92307692306,-19000.0,479576.92307692306,460576.92307692306
1845,394080401,1302000.0000000002,,-3000.0,1302000.0000000002,1299000.0000000002
1846,394090401,,,,,
1847,394100401,386666.6666666666,,-500.0,386666.6666666666,386166.6666666666
1848,395010401,1510000.0061988835,2275000.0009685755,1189000.0,3785000.007167459,4974000.0071674585
1849,395020401,25000.0,,,25000.0,25000.0
1850,395030401,467500.0,345000.0,237639.16540975362,812500.0,1050139.1654097536
1851,395040401,112500.0,186000.0,-8000.0,298500.0,290500.0
1852,395050401,-118000.0,713800.0,,595800.0,595800.0
1853,395060401,340500.0,200000.0,,540500.0,540500.0
1854,395070401,1107000.0022351742,715000.0,,1822000.0022351742,1822000.0022351742
1855,395090401,665000.0,1459900.0,807600.0,2124900.0,2932500.0
1856,395100401,284800.00178813934,125000.0,,409800.00178813934,409800.00178813934
1857,396010401,,,543000.0,,543000.0
1858,396020401,,,78000.0,,78000.0
1859,396030401,,,,,
1860,396040401,,,,,
1861,396050401,,,-12000.0,,-12000.0
1862,396060401,,,,,
1863,396070401,,,7000.0,,7000.0
1864,396080401,,,,,
1865,396090401,,,,,
1866,396100401,24000.0,,,24000.0,24000.0
1867,397010401,129000.0,67500.0,542500.0,196500.0,739000.0
1868,397020401,,106000.0,,106000.0,106000.0
1869,397030401,134000.0,,622400.0,134000.0,756400.0
1870,397040401,,381964.28571428574,-6000.0,381964.28571428574,375964.28571428574
1871,397050401,,575692.3076923077,162400.0,575692.3076923077,738092.3076923077
1872,397060401,163250.0,258000.0,147824.4933920705,421250.0,569074.4933920705
1873,397070401,312000.0,634383.9285714286,614258.8235294118,946383.9285714286,1560642.7521008404
1874,397080401,52500.0,93750.0,,146250.0,146250.0
1875,397090401,47000.0,241666.6666666667,,288666.6666666667,288666.6666666667
1876,397100401,245000.0,512701.92307692306,625473.4801762115,757701.923076923,1383175.4032531343
1877,398010401,106000.00081956387,60600.0,676000.0,166600.00081956387,842600.0008195639
1878,398020401,286000.0,338750.0,1144000.0,624750.0,1768750.0
1879,398030401,81750.0,220550.0,,302300.0,302300.0
1880,398040401,600000.0,215461.53846153847,988000.0,815461.5384615385,1803461.5384615385
1881,398050401,,315000.0,119166.66666666667,315000.0,434166.6666666667
1882,398060401,67366.66666666667,338050.0,-300.0,405416.6666666667,405116.6666666667
1883,398070401,484000.0,27000.0,-1200.0,511000.0,509800.0
1884,398080401,189750.0,661826.923076923,90758.82352941176,851576.923076923,942335.7466063348
1885,398090401,242550.0,906335.2564102565,129000.0,1148885.2564102565,1277885.2564102565
1886,398100401,,76528.84615384616,,76528.84615384616,76528.84615384616
1887,399010401,,,739122.4669603525,,739122.4669603525
1888,399020401,340000.0,923333.3333333334,,1263333.3333333335,1263333.3333333335
1889,399030401,608000.0,282000.0,,890000.0,890000.0
1890,399040401,,,364497.8894472362,,364497.8894472362
1891,399050401,336000.0,238750.0,,574750.0,574750.0
1892,399060401,2976000.0,382000.0,,3358000.0,3358000.0
1893,399070401,928000.0039339066,612910.7142857143,1255385.7268722467,1540910.7182196209,2796296.445091868
1894,399080401,220000.0,33571.428571428565,,253571.42857142858,253571.42857142858
1895,399090401,328000.0097751621,215000.00233948254,,543000.0121146446,543000.0121146446
1896,399100401,69500.00149011609,76500.0,,146000.0014901161,146000.0014901161
1897,400010401,258680.0017356873,255000.0,,513680.0017356873,513680.0017356873
1898,400020401,,433500.0,,433500.0,433500.0
1899,400030401,-27000.0,157500.0,,130500.0,130500.0
1900,400050402,541500.0006705523,,,541500.0006705523,541500.0006705523
1901,400060401,,189500.0,288648.986784141,189500.0,478148.986784141
1902,400070401,210699.99967813492,,1201648.986784141,210699.99967813492,1412348.986462276
1903,400080401,82500.0,228000.0,,310500.0,310500.0
1904,400090401,308800.0,710928.5714285714,62400.0,1019728.5714285714,1082128.5714285714
1905,401010401,,,416000.0,,416000.0
1906,401030401,,148999.99955296516,,148999.99955296516,148999.99955296516
1907,401040401,299000.0,,437912.24669603526,299000.0,736912.2466960353
1908,401050401,6800.0,224150.0,,230950.0,230950.0
1909,401060401,137000.0,845500.0,-3000.0,982500.0,979500.0
1910,401070401,30000.0,391375.0,-6000.0,421375.0,415375.0
1911,401080401,79600.0,48000.0,,127600.0,127600.0
1912,401090401,745000.0,715535.7142857142,762313.9406282514,1460535.714285714,2222849.6549139656
1913,401100401,96000.0,605000.0,-3800.0,701000.0,697200.0
1914,402010401,228000.0,,133258.82352941175,228000.0,361258.82352941175
1915,402020401,1064000.0,,,1064000.0,1064000.0
1916,402030401,61000.0,50357.142857142855,416000.0,111357.14285714286,527357.1428571428
1917,402040401,-33400.0,37659.34065934067,416000.0,4259.340659340669,420259.34065934067
1918,402050401,288900.0,91000.0,354258.82352941175,379900.0,734158.8235294118
1919,402060401,,731666.6666666666,,731666.6666666666,731666.6666666666
1920,402070401,231500.0026822089,122400.00030398369,56412.24669603525,353900.0029861926,410312.24968222785
1921,402080401,35000.0,470000.0,805721.3675213675,505000.0,1310721.3675213675
1922,402090401,693500.0,,827552.4918711203,693500.0,1521052.4918711204
1923,402100401,1798950.0,707500.0,504824.4933920705,2506450.0,3011274.4933920708
1924,403010401,,289249.99903142446,1244336.7400881057,289249.99903142446,1533586.7391195302
1925,403030401,318777.77777777775,,,318777.77777777775,318777.77777777775
1926,403040401,58000.0,46150.0,,104150.0,104150.0
1927,403050401,,303333.3333333334,601258.8235294118,303333.3333333334,904592.1568627452
1928,403060401,1477000.0,425714.2857142857,110200.0,1902714.2857142857,2012914.2857142857
1929,403070401,1667250.0,150000.0,461200.0,1817250.0,2278450.0
1930,403090401,456000.0,614642.857142857,295648.986784141,1070642.857142857,1366291.843926998
1931,403100401,378500.0,685500.0,337000.0,1064000.0,1401000.0
1932,404010401,,1943578.5714285714,,1943578.5714285714,1943578.5714285714
1933,404020401,,18750.000139698375,,18750.000139698375,18750.000139698375
1934,404030401,183980.0,,,183980.0,183980.0
1935,404040401,,2445250.0,,2445250.0,2445250.0
1936,404050401,57000.0,435342.85714285716,,492342.85714285716,492342.85714285716
1937,404060401,-94000.0,297666.6666666667,47824.49339207049,203666.6666666667,251491.16005873718
1938,404070401,80200.0,,363000.0,80200.0,443200.0
1939,404080401,435500.0,,,435500.0,435500.0
1940,404090401,343500.0014901161,307642.85714285716,70497.88944723619,651142.8586329733,721640.7480802095
1941,404100401,,805700.0,,805700.0,805700.0
1942,405010401,36400.0,161250.0,31200.0,197650.0,228850.0
1943,405020401,144000.00071525574,,,144000.00071525574,144000.00071525574
1944,405030401,72833.33333333334,,487000.0,72833.33333333334,559833.3333333334
1945,405040401,,,-8000.0,,-8000.0
1946,405050401,,,,,
1947,405060401,,,,,
1948,405070401,534000.0,,,534000.0,534000.0
1949,405080401,,,11700.0,,11700.0
1950,405090401,44400.0,,,44400.0,44400.0
1951,405100401,138800.0,,,138800.0,138800.0
1952,406030401,169999.9979138372,,,169999.9979138372,169999.9979138372
1953,406090401,-10000.0,370500.0,-1000.0,360500.0,359500.0
1954,407010401,,562166.6674613953,429991.55778894474,562166.6674613953,992158.2252503401
1955,407020401,,60333.33333333334,,60333.33333333334,60333.33333333334
1956,407030401,142500.0,433500.00000000006,,576000.0,576000.0
1957,407040401,1543000.0,502499.99999999994,,2045500.0,2045500.0
1958,407070401,396000.0,1176361.5384615385,,1572361.5384615385,1572361.5384615385
1959,407080401,907200.0,711666.6666666666,442000.0,1618866.6666666665,2060866.6666666665
1960,407090401,275000.0,1141666.6666666667,760995.7788944724,1416666.6666666667,2177662.445561139
1961,407100401,,154166.6666666667,,154166.6666666667,154166.6666666667
1962,408010401,156000.0,1356666.6666666667,,1512666.6666666667,1512666.6666666667
1963,408020401,1074571.4285714286,814833.3333333334,,1889404.7619047621,1889404.7619047621
1964,408040401,600000.0,690000.0,,1290000.0,1290000.0
1965,408050401,2069000.0,937583.3333333334,,3006583.3333333335,3006583.3333333335
1966,408060401,625000.0008940697,584089.7453282124,1456000.0,1209089.746222282,2665089.746222282
1967,408080401,-262000.0,,-7000.0,-262000.0,-269000.0
1968,408090401,1815000.0,1545000.0,-26600.0,3360000.0,3333400.0
1969,408100401,660000.0,670000.0,-40000.0,1330000.0,1290000.0
1970,409010401,,89500.0,,89500.0,89500.0
1971,409020401,3344800.0,2439466.6666666665,214995.77889447237,5784266.666666666,5999262.445561138
1972,409030401,163500.0,259076.92307692306,,422576.92307692306,422576.92307692306
1973,409040401,2110000.0035762787,2708333.335071802,961000.0,4818333.338648081,5779333.338648081
1974,409050401,885000.0017881393,1001455.1304601706,603600.0,1886455.13224831,2490055.13224831
1975,409090401,136000.0,104000.00025828677,,240000.00025828677,240000.00025828677
1976,409100401,1526571.4285714286,535923.076923077,,2062494.5054945056,2062494.5054945056
1977,410010401,1044400.0,252278.84615384616,,1296678.8461538462,1296678.8461538462
1978,410020401,384000.0,15750.0,,399750.0,399750.0
1979,410030401,892000.0017881393,211500.0,369561.23348017625,1103500.0017881393,1473061.2352683155
1980,410040401,196000.0,,,196000.0,196000.0
1981,410050401,120000.0,50000.0,,170000.0,170000.0
1982,410060401,381000.0,295096.1541938476,1040000.0,676096.1541938477,1716096.1541938477
1983,410070401,125000.0,316500.0,,441500.0,441500.0
1984,410080401,319500.0,309166.6666666667,,628666.6666666667,628666.6666666667
1985,410090401,227750.0,551762.8205128205,,779512.8205128205,779512.8205128205
1986,410100401,,,,,
1987,411010401,-15333.333333333336,,,-15333.333333333336,-15333.333333333336
1988,411020401,1669166.6666666665,,,1669166.6666666665,1669166.6666666665
1989,411030401,134000.0,137500.00111758706,-60000.0,271500.0011175871,211500.0011175871
1990,411060401,1302666.6666666667,257500.0,1506200.0,1560166.6666666667,3066366.666666667
1991,411070401,794666.6666666666,75000.0,,869666.6666666666,869666.6666666666
1992,411090401,,358500.0,,358500.0,358500.0
1993,411100401,160666.66666666663,,-145000.0,160666.66666666663,15666.666666666628
1994,412050401,2000000.0,400000.0,,2400000.0,2400000.0
1995,412060401,267000.0029802322,,,267000.0029802322,267000.0029802322
1996,412080401,-72000.0,,,-72000.0,-72000.0
1997,413010401,70166.66666666667,38333.333333333336,,108500.0,108500.0
1998,413020401,239000.0,104750.0,,343750.0,343750.0
1999,413030401,183000.0,34942.307692307695,,217942.3076923077,217942.3076923077
2000,413040401,276000.0041127204,175487.1794871795,,451487.1835998999,451487.1835998999
2001,413050401,,466987.1794871795,,466987.1794871795,466987.1794871795
2002,413060401,,351666.6666666667,,351666.6666666667,351666.6666666667
2003,413070401,140000.0,138533.33333333334,,278533.3333333334,278533.3333333334
2004,413080401,98000.0,81666.66666666667,,179666.6666666667,179666.6666666667
2005,413090401,176315.19274376417,246333.33333333334,107497.88944723619,422648.5260770975,530146.4155243337
2006,413100401,,365587.1794871795,400000.0,365587.1794871795,765587.1794871795
2007,414010401,85000.0,213333.33333333334,,298333.3333333334,298333.3333333334
2008,414020401,-0.002235174411907792,266666.6666666667,,266666.6644314923,266666.6644314923
2009,414030401,36500.0,480000.00000000006,,516500.00000000006,516500.00000000006
2010,414040401,494000.0,526666.6655490794,691000.0,1020666.6655490794,1711666.6655490794
2011,414050401,85000.0,124000.0,,209000.0,209000.0
2012,414060401,159400.0000745058,136666.6666666667,,296066.6667411725,296066.6667411725
2013,414070401,,188000.0,,188000.0,188000.0
2014,414080401,462500.0,277333.3333333334,,739833.3333333334,739833.3333333334
2015,414090401,78500.0,477333.3333333334,,555833.3333333334,555833.3333333334
2016,414100401,73000.0,20000.0,,93000.0,93000.0
2017,415010401,194000.0,135833.33333333334,120712.24669603525,329833.3333333334,450545.58002936863
2018,415020401,772000.0008940697,715833.3333333334,520000.0,1487833.3342274032,2007833.3342274032
2019,415030401,3060000.0,3850000.0,,6910000.0,6910000.0
2020,415040401,345000.0,740000.0,,1085000.0,1085000.0
2021,415050401,1183714.2857142857,1357500.0,,2541214.2857142854,2541214.2857142854
2022,415080401,1564285.7142857143,1030910.2564102564,-20000.0,2595195.9706959706,2575195.9706959706
2023,415090401,540000.0,700000.0,,1240000.0,1240000.0
2024,415100401,1274571.4285714286,934350.0,538995.7788944724,2208921.4285714286,2747917.207465901
2025,416030401,54000.0,120166.66666666667,,174166.6666666667,174166.6666666667
2026,416070401,253000.0,162500.0,,415500.0,415500.0
2027,417010401,308333.3333333333,296166.6666666667,,604500.0,604500.0
2028,417020401,23333.333333333314,249333.33333333334,,272666.6666666666,272666.6666666666
2029,417030401,333000.0,184000.0,,517000.0,517000.0
2030,417040401,2333000.0028163195,1792733.3333333335,,4125733.336149653,4125733.336149653
2031,417050401,54400.0,541666.6681567829,,596066.6681567829,596066.6681567829
2032,417070401,435666.6666666666,626333.3350718021,,1062000.0017384687,1062000.0017384687
2033,417080401,57000.0002682209,448333.3340783914,,505333.3343466123,505333.3343466123
2034,417100401,786250.0029057264,1083458.9743589745,,1869708.977264701,1869708.977264701
2035,418010401,231400.0,691375.0,,922775.0,922775.0
2036,418020401,623500.0,339461.53846153844,,962961.5384615385,962961.5384615385
2037,418030401,827000.0,1385186.6666666667,-48000.0,2212186.666666667,2164186.666666667
2038,418040401,174000.0,331833.33346247673,,505833.33346247673,505833.33346247673
2039,418050401,402500.0,221333.33333333334,,623833.3333333334,623833.3333333334
2040,418060401,438000.0,258333.32886298452,,696333.3288629845,696333.3288629845
2041,418070401,386000.0,281666.6666666667,,667666.6666666667,667666.6666666667
2042,418080401,1590000.0035762787,434166.6666666667,,2024166.6702429454,2024166.6702429454
2043,418090401,,,,,
2044,418100401,381000.0,227833.33333333334,,608833.3333333334,608833.3333333334
2045,419010401,908000.0001788139,1465234.6189857293,941200.0,2373234.619164543,3314434.619164543
2046,419020401,957666.6679581007,1674000.0,107497.88944723619,2631666.667958101,2739164.5574053368
2047,419030401,1733.333333333314,245980.76923076925,147824.4933920705,247714.10256410256,395538.595956173
2048,419040401,169466.6662196318,176528.84615384616,,345995.5123734779,345995.5123734779
2049,419050401,946000.0,368769.23076923075,,1314769.2307692308,1314769.2307692308
2050,419060401,333078.23129251704,758376.923076923,,1091455.15436944,1091455.15436944
2051,419070401,350000.0,366333.3333333334,,716333.3333333334,716333.3333333334
2052,419080401,108400.0,213000.0,,321400.0,321400.0
2053,419090401,212400.0,186737.1794871795,,399137.1794871795,399137.1794871795
2054,419100401,466285.7142857143,686000.0011920929,,1152285.7154778072,1152285.7154778072
2055,420010401,576900.0,988666.6666666666,254800.0,1565566.6666666665,1820366.6666666665
2056,420040401,1040000.0017881393,3584166.666666667,1640500.0,4624166.668454806,6264666.668454806
2057,420060401,-60000.0,,,-60000.0,-60000.0
2058,420070401,,307038.4615384615,,307038.4615384615,307038.4615384615
2059,420080401,150000.0,575000.0,,725000.0,725000.0
2060,420090401,488400.0,602320.5128205129,,1090720.512820513,1090720.512820513
2061,420100401,90000.0,677500.0,,767500.0,767500.0
2062,421010401,627000.000372529,2284333.3340783915,794781.5057667191,2911333.3344509206,3706114.8402176397
2063,421020401,915214.2857142857,,,915214.2857142857,915214.2857142857
2064,421030401,46500.0,636817.3084373658,,683317.3084373658,683317.3084373658
2065,421040401,1096500.0,,,1096500.0,1096500.0
2066,421050401,-5000.0,1254000.0001589458,,1249000.0001589458,1249000.0001589458
2067,421060401,274400.0,845000.0,470000.0,1119400.0,1589400.0
2068,421070401,343000.0,337467.3090334122,,680467.3090334123,680467.3090334123
2069,421080401,190000.00283122057,421236.53936305875,,611236.5421942794,611236.5421942794
2070,421090401,138250.0,697500.0,-55000.0,835750.0,780750.0
2071,421100401,114000.0,258000.0,345824.4933920705,372000.0,717824.4933920705
2072,422010402,1461257.1428571427,188333.33333333334,191000.0,1649590.476190476,1840590.476190476
2073,422020401,89000.0,204000.0,,293000.0,293000.0
2074,422030401,367750.0,979166.6666666666,208995.77889447237,1346916.6666666665,1555912.445561139
2075,422040401,32800.0,277762.82051282056,-4000.0,310562.82051282056,306562.82051282056
2076,422050401,,720096.1538461539,218400.0,720096.1538461539,938496.1538461539
2077,422060401,181857.14285714284,149583.33333333334,,331440.4761904762,331440.4761904762
2078,422070401,809857.1428571428,1747487.1794871795,911034.7136563878,2557344.322344322,3468379.03600071
2079,422080401,,398250.0,157380.34188034188,398250.0,555630.3418803419
2080,422100401,382050.0,411528.8461538461,62400.0,793578.8461538461,855978.8461538461
2081,423010401,140000.0,669166.6666666667,-58200.0,809166.6666666667,750966.6666666667
2082,423020401,,658166.6666666666,322493.66834170854,658166.6666666666,980660.3350083751
2083,423030401,292500.0,142500.0,,435000.0,435000.0
2084,423040401,1165000.0,1051000.0,1390321.3675213675,2216000.0,3606321.3675213675
2085,423070401,809833.3343764145,,,809833.3343764145,809833.3343764145
2086,423080401,493000.0,1365500.0,,1858500.0,1858500.0
2087,423090401,344000.0,292000.0,,636000.0,636000.0
2088,423100401,638666.6666666666,770561.5384615385,251200.0,1409228.205128205,1660428.205128205
2089,424010401,19000.0,226666.6666666667,-2000.0,245666.6666666667,243666.6666666667
2090,424030401,237500.0,388474.9977648258,,625974.9977648258,625974.9977648258
2091,424040402,,169166.6666666667,,169166.6666666667,169166.6666666667
2092,424060401,231839.9999141693,343333.3333333334,,575173.3332475027,575173.3332475027
2093,424080401,1436000.0,1058500.0,,2494500.0,2494500.0
2094,424100401,123000.0,,207995.77889447237,123000.0,330995.7788944724
2095,425010401,298500.0,517867.6923076923,,816367.6923076923,816367.6923076923
2096,425020401,1163400.0,1077333.3340783913,1122662.393162393,2240733.334078391,3363395.727240784
2097,425030401,300900.0,786650.0,,1087550.0,1087550.0
