age,aggregate,climate,cons_nd,d_aggregate,d_climate,d_health,d_idiosyn,d_job,d_pests,d_prices,d_shock,health,hh,hhsize,hhsize1,idiosyn,income_dis2,job,lnc,lny,pests,prices,region,reside,sex,shock,sregion,wave
41.0,0.0,0.0,19179598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001606,,5.0,0.0,37357120.0,0.0,8.91114616394043,9.5778226852417,0.0,0.0,1.0,0.0,1.0,0.0,,2009-2010
60.0,0.0,0.0,33449344.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1021001607,,7.0,1.0,31977958.0,1.0,9.467330932617188,9.422346115112305,0.0,0.0,0.0,0.0,1.0,1.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100160707,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
72.0,0.0,0.0,27320344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001609,,10.0,0.0,10239137.0,0.0,9.264930725097656,8.283515930175781,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
37.0,0.0,0.0,16254614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001610,,4.0,0.0,39883984.0,0.0,8.745676040649414,9.64327335357666,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
44.0,0.0,0.0,10128355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001701,,6.0,0.0,33384958.0,0.0,8.272637367248535,9.465404510498047,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
33.0,0.0,0.0,8901216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001704,,5.0,0.0,4896460.5,0.0,8.143486976623535,7.545811653137207,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
35.0,0.0,0.0,4978322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001705,,7.0,0.0,735551.875,0.0,7.562391757965088,5.650164604187012,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
31.0,0.0,0.0,5624903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001706,,6.0,0.0,88672.1484375,0.0,7.684502601623535,3.534489393234253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
34.0,0.0,0.0,3533688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001709,,6.0,0.0,7177203.0,0.0,7.219641208648682,7.928208827972412,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
86.0,0.0,0.0,12390853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001710,,7.0,0.0,3171571.0,0.0,8.474257469177246,7.111526012420654,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102100171003,,,0.0,,0.0,,,0.0,0.0,,,,1.0,,2009-2010
36.0,0.0,0.0,7421603.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001711,,9.0,0.0,13079142.0,0.0,7.961694240570068,8.52831745147705,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
60.0,0.0,0.0,8828598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001713,,6.0,0.0,6018151.5,0.0,8.135294914245605,7.752079010009766,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
39.0,0.0,0.0,4734739.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001802,,2.0,0.0,1995123.375,0.0,7.51222562789917,6.64800500869751,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001804,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1021001809,,,1.0,,0.0,,,0.0,0.0,,,,1.0,,2009-2010
35.0,0.0,0.0,19219830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001810,,3.0,0.0,20749282.0,0.0,8.913241386413574,8.989810943603516,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
32.0,0.0,0.0,13506034.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021001901,,5.0,1.0,11204973.0,0.0,8.56043529510498,8.373656272888184,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
32.0,0.0,0.0,4553917.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001902,,4.0,0.0,3302815.75,0.0,7.4732866287231445,7.152074337005615,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
44.0,0.0,0.0,8541913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001907,,6.0,0.0,3835035.25,0.0,8.102283477783203,7.301477432250977,0.0,0.0,1.0,0.0,1.0,0.0,,2009-2010
32.0,0.0,0.0,7043670.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1021001908,,6.0,1.0,2333989.75,1.0,7.909428119659424,6.804878234863281,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001909,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021001910,,,1.0,,0.0,,,0.0,0.0,,,,1.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021001915,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
43.0,1.0,1.0,23845868.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1021002003,,9.0,1.0,225003.453125,0.0,9.128910064697266,4.4656596183776855,0.0,0.0,0.0,0.0,1.0,2.0,,2009-2010
34.0,1.0,1.0,4043466.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002007,,4.0,0.0,1985324.5,0.0,7.354401111602783,6.643081188201904,0.0,0.0,0.0,0.0,1.0,1.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002008,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
63.0,1.0,1.0,4479524.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002010,,4.0,0.0,132354.96875,0.0,7.456815719604492,3.9350311756134033,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
38.0,1.0,1.0,16684822.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002011,,12.0,0.0,9308111.0,0.0,8.771798133850098,8.18818473815918,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002013,,,1.0,,0.0,,,0.0,0.0,,,,1.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002103,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
49.0,0.0,0.0,29635882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002105,,10.0,0.0,25407272.0,0.0,9.346284866333008,9.192334175109863,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002106,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
41.0,0.0,0.0,10208999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002107,,4.0,0.0,3043579.25,0.0,8.28056812286377,7.070333003997803,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2009-2010
31.0,0.0,0.0,7022566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002201,,3.0,0.0,9058389.0,0.0,7.90642786026001,8.160989761352539,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
29.0,0.0,0.0,2748936.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002202,,4.0,0.0,1119800.875,0.0,6.968513011932373,6.0704498291015625,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
26.0,0.0,0.0,4395013.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,102100220202,,4.0,1.0,709655.4375,0.0,7.437769412994385,5.614323139190674,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
38.0,0.0,0.0,9912172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002203,,7.0,0.0,21633772.0,0.0,8.251062393188477,9.031554222106934,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
26.0,0.0,0.0,3193077.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002204,,2.0,0.0,3161162.25,0.0,7.118284225463867,7.108238697052002,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2009-2010
69.0,0.0,0.0,6848759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002205,,5.0,0.0,1822257.0,0.0,7.88136625289917,6.557374954223633,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
43.0,0.0,0.0,14994551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002207,,6.0,0.0,837184.4375,0.0,8.664985656738281,5.779588222503662,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
40.0,0.0,0.0,8033673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002208,,2.0,0.0,8016603.5,0.0,8.04094123840332,8.038813591003418,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
59.0,0.0,0.0,6178621.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002210,,5.0,0.0,2935735.5,0.0,7.7783942222595215,7.034256935119629,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
37.0,0.0,0.0,7831883.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002211,,5.0,0.0,5705610.0,0.0,8.015501976013184,7.698748588562012,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
32.0,0.0,0.0,7460940.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1021002301,,2.0,1.0,5125704.0,0.0,7.966980457305908,7.591567039489746,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2009-2010
27.0,0.0,0.0,4219749.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002308,,4.0,1.0,1869557.625,0.0,7.3970746994018555,6.583000659942627,0.0,0.0,0.0,0.0,1.0,1.0,,2009-2010
40.0,0.0,0.0,2249210.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002309,,1.0,0.0,2241188.75,0.0,6.767878532409668,6.764305591583252,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
27.0,0.0,0.0,4034537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002312,,5.0,0.0,5368301.5,0.0,7.3521904945373535,7.637810707092285,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
97.0,0.0,0.0,4004751.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002405,,2.0,1.0,1341166.25,0.0,7.344780445098877,6.250838756561279,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
38.0,0.0,0.0,13887606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002407,,5.0,0.0,19208606.0,0.0,8.588295936584473,8.912657737731934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
55.0,0.0,0.0,17645456.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1021002501,,11.0,1.0,27436620.0,1.0,8.827776908874512,9.269177436828613,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
75.0,0.0,0.0,26253328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002502,,21.0,0.0,21925566.0,0.0,9.225091934204102,9.044952392578125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
35.0,0.0,0.0,13645926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002505,,5.0,0.0,2501110.0,0.0,8.57073974609375,6.874033451080322,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
33.0,0.0,0.0,1988857.875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002506,,1.0,1.0,2659460.25,0.0,6.644859313964844,6.935421943664551,0.0,0.0,0.0,0.0,1.0,1.0,,2009-2010
61.0,0.0,0.0,11159716.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002508,,7.0,1.0,25600760.0,0.0,8.369609832763672,9.199920654296875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
54.0,0.0,0.0,1699710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002509,,2.0,0.0,529419.875,0.0,6.487756729125977,5.321325302124023,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002510,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100251005,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100251007,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
45.0,0.0,0.0,10530506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002512,,9.0,0.0,2017562.25,0.0,8.311574935913086,6.659188747406006,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021002601,,,1.0,,0.0,,,0.0,0.0,,,,2.0,,2009-2010
38.0,0.0,0.0,6127904.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002603,,5.0,0.0,3268919.75,0.0,7.770151615142822,7.141758441925049,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100260304,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
33.0,0.0,0.0,15280888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002604,,7.0,0.0,3088282.75,0.0,8.6839017868042,7.084914207458496,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
47.0,0.0,0.0,11909585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002605,,4.0,0.0,4323596.0,0.0,8.434642791748047,7.421386241912842,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002606,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100260606,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
70.0,0.0,0.0,4062610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002610,,9.0,0.0,3438679.5,0.0,7.359124660491943,7.192386627197266,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
71.0,0.0,0.0,4251479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002611,,6.0,0.0,1775331.0,0.0,7.404565811157227,6.531285762786865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
41.0,0.0,0.0,9662344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002613,,2.0,0.0,1994595.125,0.0,8.22553539276123,6.647739887237549,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002702,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
48.0,0.0,0.0,3251311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002703,,6.0,0.0,2381931.75,0.0,7.136357307434082,6.8252105712890625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
48.0,0.0,0.0,7236864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002704,,1.0,0.0,6638531.5,0.0,7.936486721038818,7.850189685821533,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
19.0,0.0,0.0,2754328.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002705,,2.0,0.0,2492206.25,0.0,6.970472812652588,6.870467185974121,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
24.0,0.0,0.0,4509333.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002708,,2.0,0.0,1323295.375,0.0,7.4634480476379395,6.237423896789551,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
23.0,0.0,0.0,4403026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002710,,3.0,0.0,1984943.0,0.0,7.439590930938721,6.642889022827148,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
43.0,0.0,0.0,12575132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002711,,5.0,0.0,21503550.0,0.0,8.489020347595215,9.025516510009766,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
50.0,0.0,0.0,10613164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002801,,9.0,0.0,3854604.0,0.0,8.3193941116333,7.306567192077637,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
35.0,0.0,0.0,12034140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002802,,7.0,0.0,11684338.0,0.0,8.445046424865723,8.415548324584961,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
26.0,0.0,0.0,3265395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002803,,1.0,0.0,5378311.5,0.0,7.140679836273193,7.639673233032227,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002804,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002805,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
28.0,0.0,0.0,3755397.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1021002807,,2.0,1.0,464410.09375,1.0,7.280493259429932,5.190311431884766,0.0,0.0,0.0,0.0,1.0,1.0,,2009-2010
37.0,2.0,2.0,8667041.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002810,,9.0,0.0,976686.625,0.0,8.116826057434082,5.933709621429443,0.0,0.0,0.0,0.0,2.0,2.0,,2009-2010
26.0,0.0,0.0,9526416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002901,,2.0,0.0,3458214.0,0.0,8.2113676071167,7.1980509757995605,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2009-2010
24.0,0.0,0.0,7769653.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002903,,5.0,0.0,5376857.5,0.0,8.007524490356445,7.639402866363525,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
69.0,0.0,0.0,2389431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002905,,4.0,0.0,2320993.5,0.0,6.828354358673096,6.799294471740723,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2009-2010
64.0,1.0,1.0,15812017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021002906,,7.0,0.0,6761251.5,0.0,8.718069076538086,7.868506908416748,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2009-2010
33.0,0.0,0.0,6593149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021002910,,6.0,0.0,99756.171875,0.0,7.843329906463623,3.6522727012634277,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
26.0,0.0,0.0,4731271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003003,,2.0,0.0,1735757.375,0.0,7.511492729187012,6.508742809295654,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
35.0,0.0,0.0,2290805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003004,,1.0,0.0,365772.625,0.0,6.786202430725098,4.9515557289123535,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003101,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
53.0,0.0,0.0,22031794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003103,,5.0,0.0,27000416.0,0.0,9.049785614013672,9.253150939941406,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
76.0,0.0,0.0,12914986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003104,,5.0,0.0,14448751.0,0.0,8.515686988830566,8.627906799316406,0.0,0.0,0.0,0.0,2.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100310402,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100310406,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
30.0,0.0,0.0,23747984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102100310407,,7.0,0.0,3237505.25,0.0,9.124796867370605,7.132102012634277,0.0,0.0,1.0,1.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003109,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
37.0,0.0,0.0,9579252.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021003110,,8.0,1.0,7340186.0,0.0,8.216898918151855,7.950663089752197,0.0,0.0,0.0,0.0,2.0,1.0,,2009-2010
43.0,0.0,0.0,9318637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003201,,6.0,0.0,4764779.0,0.0,8.189314842224121,7.518549919128418,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
28.0,0.0,0.0,3151119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003203,,2.0,0.0,661774.875,0.0,7.1050567626953125,5.544468879699707,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003205,,,0.0,,0.0,,,0.0,0.0,,,,0.0,,2009-2010
24.0,0.0,0.0,5610941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003308,,2.0,0.0,423485.4375,0.0,7.6820173263549805,5.098062992095947,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003309,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
37.0,1.0,1.0,17692688.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021003310,,10.0,0.0,3727282.0,0.0,8.830450057983398,7.27297830581665,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
48.0,0.0,0.0,8932928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003403,,9.0,0.0,1459574.75,0.0,8.147043228149414,6.33544397354126,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
50.0,0.0,0.0,2202171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003407,,1.0,0.0,1592263.25,0.0,6.7467427253723145,6.422455310821533,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
42.0,0.0,0.0,3812208.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003411,,3.0,0.0,221147.6875,0.0,7.295507907867432,4.448374271392822,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2009-2010
40.0,0.0,0.0,2165391.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1021003412,,2.0,1.0,1039394.125,0.0,6.729900360107422,5.995936870574951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2009-2010
33.0,0.0,0.0,20016872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003413,,6.0,0.0,4665837.0,0.0,8.953874588012695,7.497566223144531,0.0,0.0,0.0,0.0,1.0,0.0,,2009-2010
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021003415,,,0.0,,0.0,,,0.0,0.0,,,,0.0,1.0,2009-2010
30.0,1.0,1.0,1343306.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033000301,,8.0,0.0,1044136.4375,0.0,6.252432823181152,6.000489234924316,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2009-2010
58.0,0.0,0.0,5396537.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1033000302,,11.0,1.0,2312510.75,0.0,7.643056392669678,6.795632839202881,0.0,0.0,1.0,1.0,2.0,1.0,,2009-2010
48.0,1.0,1.0,3440066.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1033000303,,6.0,1.0,2990365.25,0.0,7.192789554595947,7.052694320678711,0.0,0.0,1.0,1.0,2.0,2.0,,2009-2010
63.0,1.0,1.0,12702832.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1033000304,,11.0,4.0,1016785.875,1.0,8.499123573303223,5.973945617675781,1.0,0.0,1.0,1.0,2.0,5.0,,2009-2010
35.0,1.0,1.0,4386597.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,103300030403,,7.0,1.0,3428723.75,0.0,7.435853004455566,7.189486980438232,0.0,0.0,1.0,1.0,1.0,2.0,,2009-2010
42.0,1.0,1.0,2927311.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033000305,,5.0,0.0,883742.5625,0.0,7.031383514404297,5.833709239959717,0.0,0.0,1.0,1.0,1.0,1.0,,2009-2010
