hh,own_value
4063001309.0,
4063001310.0,
4071000207.0,
4073000305.0,
4073000308.0,
4073000309.0,
4073000510.0,
4073000707.0,
4073000711.0,
4073000902.0,93600.0
4073000907.0,
4073000908.0,
4073000909.0,
4091000202.0,
4091000210.0,
4093000505.0,
4093000902.0,
4093000905.0,
4093000906.0,
4093001101.0,
4101000101.0,
4101000102.0,
4101000107.0,
4101000108.0,
4101000109.0,
4101000110.0,
4101000501.0,
4101000511.0,
4103002601.0,
4103002605.0,
4103002608.0,
4103002610.0,1456000.0
4103002612.0,764400.0
4103002902.0,
4103002903.0,
4103002904.0,291200.0
4103002905.0,182000.0
4103002906.0,364000.0
4103002907.0,291200.0
4103002908.0,
4103002909.0,254800.0
4103002910.0,436800.0
4103003802.0,
4103003803.0,436800.0
4103003805.0,
4103003806.0,
4103003807.0,
4103003808.0,546000.0
4103003809.0,
4111000202.0,
4111000204.0,
4111000209.0,
4111000210.0,873600.0
4111000211.0,364000.0
4113000402.0,182000.0
4113000403.0,
4113000405.0,
4113000407.0,455000.0
4113000408.0,273000.0
4113000410.0,
4113000603.0,
4113000604.0,
4113000608.0,
4113000609.0,234000.0
4113000702.0,780000.0
4113000709.0,
4113000711.0,
4113000906.0,218400.0
4113000909.0,546000.0
4113000910.0,7150000.0
4123000303.0,
4123000305.0,
4123000306.0,
4123000307.0,291200.0
4123000501.0,
4123000508.0,
4123000510.0,
4133000203.0,
4133000206.0,
4133000207.0,83200.0
4133000208.0,
4133000301.0,
4133000304.0,525200.0
4133000504.0,
4133000505.0,
4133000507.0,
4133000511.0,
4133000513.0,
4141000104.0,
4141000110.0,873600.0
4141000111.0,
4143000302.0,
4143000310.0,520000.0
4143000504.0,
4143000510.0,
4151000208.0,
4151000209.0,
4151000212.0,
4153000402.0,
4153000403.0,
4153000407.0,
4153000408.0,
4153000602.0,
4153000605.0,
4153000606.0,
4153000607.0,
4153000609.0,
4153000610.0,436800.0
4153000701.0,
4153000703.0,546000.0
4153000704.0,182000.0
4153000706.0,546000.0
4153000708.0,327600.0
4153000902.0,163800.0
4153000903.0,218400.0
4153000904.0,
4153000906.0,546000.0
4153000908.0,
4153000909.0,
4163000701.0,
4163000703.0,
4163000705.0,
4171000801.0,
4171000802.0,
4171000803.0,
4171000804.0,
4171000805.0,
4171000806.0,
4171000807.0,
4171000808.0,
4171000809.0,728000.0
4171000810.0,546000.0
4173001402.0,
4173001403.0,
4173001405.0,
4173001406.0,187200.0
4173001407.0,
4173001409.0,
4173001410.0,
4173001411.0,364000.0
4173001701.0,
4173001704.0,
4173001705.0,
4173001706.0,
4173001707.0,
4173001708.0,
4173001710.0,468000.0
4183001101.0,
4183001102.0,
4183001103.0,
4183001105.0,
4183001107.0,
4183002001.0,
4183002002.0,
4183002003.0,
4183002006.0,
4183002007.0,
4183002009.0,1799200.0
4183002010.0,
4183002301.0,
4183002303.0,
4183002304.0,
4183002307.0,
4183002310.0,
4193003203.0,
4193003206.0,546000.0
4193003207.0,
4193003210.0,1976000.0
4193003211.0,728000.0
4193003212.0,145600.0
4193003503.0,1092000.0
4193003504.0,145600.0
4193003506.0,1164800.0
4193003507.0,273000.0
4193003508.0,
4193003509.0,291200.0
4193003510.0,455000.0
102100020304.0,
102100040502.0,
102100080803.0,416000.0
102100110901.0,
102100110904.0,260000.0
102100140202.0,
102100140204.0,
102100150406.0,
102100160707.0,
102100260606.0,
103300030402.0,
103300030403.0,
103300030702.0,
104300040906.0,902200.0
104300040908.0,780000.0
105300040605.0,
105300080804.0,
105300300504.0,
105300330702.0,
106300030514.0,
106300050604.0,2496000.0
106300051003.0,
106300051008.0,1040000.0
107300120302.0,
107300121003.0,
107300161002.0,
108300060802.0,
108300060803.0,
108300130403.0,
108300270903.0,
109300040903.0,78000.0
109300040907.0,
110100010202.0,
110100010204.0,
110100010205.0,
110100010206.0,
110300090302.0,
110300090303.0,
110300091001.0,
111300010801.0,728000.0
111300030205.0,
113100030302.0,
113300080103.0,
113300080104.0,
113300120702.0,910000.0
114300030505.0,436800.0
115300040702.0,
116300110402.0,
116300131002.0,
202300071002.0,
203100040102.0,
203100040603.0,
203100040604.0,
203300080303.0,
203300180804.0,
203300280802.0,
203300330503.0,
203300330504.0,
203300330511.0,
204100020809.0,
204100020810.0,
205300090611.0,364000.0
205300130703.0,
205300130910.0,
205300170503.0,
207300050203.0,
207300050204.0,187200.0
208100010902.0,
208100010903.0,
208300050203.0,78000.0
208300050903.0,
208300050909.0,
208300050912.0,93600.0
208300070203.0,114400.0
208300070403.0,
208300080502.0,
208300080903.0,
209100061003.0,
209300330602.0,
209300330603.0,
210100020602.0,
210300070904.0,
210300070905.0,
211100030706.0,
211300070903.0,
211300070905.0,
211300070906.0,
211300090503.0,
211300090504.0,
212300080905.0,
212300091004.0,364000.0
212300091101.0,
212300110703.0,
212300111005.0,
214300020804.0,
214300020808.0,
215300040603.0,
215300060703.0,
217300090803.0,
222300221014.0,416000.0
222300221017.0,
222300221018.0,
223300180704.0,
224300131003.0,
224300131006.0,
302300030307.0,416000.0
302300030404.0,
302300050202.0,
302300050205.0,
302300051003.0,873600.0
302300051004.0,
302300080103.0,260000.0
302300100401.0,
302300160107.0,130000.0
302300351203.0,
303100021105.0,
303100021110.0,
303300090106.0,
303300090702.0,
304100041001.0,520000.0
304100070105.0,
304100070803.0,
304300140803.0,
307100050306.0,
307100050702.0,
307100070405.0,
307300170702.0,520000.0
307300170709.0,
307300180802.0,
307300180803.0,
307300220105.0,754000.0
307300250904.0,
308300010901.0,
308300010903.0,
308300010905.0,
309300010903.0,
309300020703.0,780000.0
309300020706.0,
310100010805.0,
310100010807.0,
310300070103.0,
310300071003.0,
310300071007.0,
310300100301.0,
310300100303.0,
310300100403.0,
310300100407.0,
310300120102.0,78000.0
313300010206.0,
317300091005.0,988000.0
317300110302.0,520000.0
319300120202.0,
319300120203.0,
320300180503.0,988000.0
320300240405.0,
320300241004.0,624000.0
320300241007.0,
320300270708.0,
320300301003.0,
321300210601.0,
321300280103.0,
321300280803.0,
321300300802.0,
401300030903.0,
402100020901.0,
402300070203.0,
403300091103.0,
404300081006.0,
406100030909.0,
406300081005.0,
408300020503.0,
408300040503.0,
410300290503.0,
414300050605.0,436800.0
415300060604.0,
415300070907.0,109200.0
417300170903.0,
2102100330903.0,
2103300030402.0,
2103300030706.0,
2103300051102.0,
2104300080603.0,
2104300080608.0,
2108300330205.0,
2109300040911.0,364000.0
2116300110803.0,
2205300131001.0,436800.0
2212300091005.0,
2215300020903.0,
2302300050203.0,416000.0
2302300051007.0,
2302300080104.0,
2302300080110.0,
2302300080111.0,124800.0
2302300160108.0,364000.0
2302300351202.0,
2302300351204.0,
2307300170803.0,
2307300220102.0,
2309300020710.0,41600.0
2321300210606.0,
2321300280802.0,
211530004040206.0,
